mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359653884,237939904,7206236,34865993,31564168,164303507,0.376166,3.746661,0.20998,4.332806,1.29,7.08
Sky_10,3359644598,127305116,9248456,9679111,4254981,104122568,0.482769,0.785883,0.133069,1.401721,0.417,3.79
Sky_11,3359654995,133286999,10921376,10358538,4466290,107540795,0.570096,0.83612,0.137437,1.543653,0.459,3.97
Sky_12,3359668995,168676172,28923803,13480515,7664733,118607121,1.509823,1.192592,0.15158,2.853994,0.849,5.02
Sky_13,3359664533,146968965,12834413,15474432,9494227,109165893,0.669956,1.408232,0.139514,2.217703,0.66,4.37
Sky_14,3359645924,165597624,26282156,15050007,7507583,116757878,1.371929,1.272248,0.149217,2.793393,0.831,4.93
Sky_15,3359644146,129974374,11051020,9535887,4251061,105136406,0.576863,0.777584,0.134364,1.488811,0.443,3.87
Sky_16,3359672548,138573633,12134405,12388429,6280492,107770307,0.633416,1.052927,0.13773,1.824074,0.543,4.12
Sky_17,3359654810,160728610,22180223,14464698,9122204,114961485,1.157808,1.330301,0.146921,2.63503,0.784,4.78
Sky_18,3359667575,124788972,12959141,5555417,2267705,104006709,0.676467,0.441224,0.132921,1.250612,0.372,3.71
Sky_19,3359661182,142185315,14651063,11867498,7140390,108526364,0.764785,1.072045,0.138697,1.975527,0.588,4.23
Sky_2,3359655065,144879845,17142448,10857154,5328717,111551526,0.894836,0.912883,0.142563,1.950282,0.581,4.31
Sky_20,3359670217,136847460,13118236,11543975,5058423,107126826,0.684772,0.936375,0.136908,1.758055,0.523,4.07
Sky_21,3359664340,131762029,12092813,9680882,3904171,106084163,0.631245,0.766197,0.135576,1.533017,0.456,3.92
Sky_22,3359645669,166598016,30215314,12468352,6030154,117884196,1.577239,1.043316,0.150656,2.771211,0.825,4.96
Sky_23,3359667662,157867964,22033070,13790070,8293883,113750941,1.150126,1.245535,0.145374,2.541035,0.756,4.7
Sky_24,3359653200,170064702,32973814,11105360,6444238,119541290,1.721233,0.989797,0.152774,2.863804,0.852,5.06
Sky_25,3359670777,131928851,11747594,9543776,4525792,106111689,0.613224,0.793524,0.135611,1.542359,0.459,3.93
Sky_26,3359663924,118478497,8122242,6384111,2413813,101558331,0.423981,0.496203,0.129792,1.049975,0.313,3.53
Sky_27,3359644036,131445079,11366027,10623812,4111367,105343873,0.593307,0.831064,0.134629,1.559,0.464,3.91
Sky_28,3359644068,135630229,11522246,12386247,6059580,105662156,0.601461,1.040345,0.135036,1.776842,0.529,4.04
Sky_29,3359649665,135032991,11487590,12089185,4841011,106615205,0.599652,0.954863,0.136254,1.690769,0.503,4.02
Sky_3,3359672631,131275762,8931425,12383863,5704910,104255564,0.46622,1.020207,0.133239,1.619666,0.482,3.91
Sky_30,3359666629,119681618,8307682,7129588,2133234,102111114,0.433661,0.522423,0.130498,1.086582,0.323,3.56
Sky_4,3359661160,139331838,17053935,9385159,3819444,109073300,0.890215,0.74474,0.139396,1.774351,0.528,4.15
Sky_5,3359656028,122795865,12866346,4169792,1787753,103971974,0.671623,0.336006,0.132876,1.140505,0.339,3.66
Sky_6,3359664253,126560431,9302408,9207539,3955159,104095325,0.485586,0.742376,0.133034,1.360996,0.405,3.77
Sky_7,3359656052,150176464,12563553,14259303,9548063,113805545,0.655817,1.342735,0.145443,2.143996,0.638,4.47
Sky_8,3359651813,195667875,42885870,15660898,10566100,126555007,2.238642,1.479203,0.161737,3.879582,1.155,5.82
Sky_9,3359671627,147132607,12491501,17016049,7808722,109816335,0.652056,1.400117,0.140345,2.192519,0.653,4.38
