mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359697614,238390357,7104331,34656757,28814734,167814535,0.370846,3.579792,0.214467,4.165105,1.24,7.1
Sky_10,3359689186,128024744,10814511,8661404,3617105,104931724,0.564517,0.692508,0.134103,1.391128,0.414,3.81
Sky_11,3359686894,135727513,12685182,11119799,4767120,107155412,0.662167,0.896022,0.136945,1.695133,0.505,4.04
Sky_12,3359685418,170920487,30750335,13415843,7023347,119730962,1.605167,1.15277,0.153016,2.910954,0.866,5.09
Sky_13,3359680525,144229191,9743501,16198837,10780450,107506403,0.508611,1.521632,0.137393,2.167636,0.645,4.29
Sky_14,3359688486,160890229,23802984,14059311,7691210,115336724,1.242516,1.226729,0.1474,2.616645,0.779,4.79
Sky_15,3359681428,134394451,12487003,10487837,4605105,106814506,0.651822,0.851242,0.136509,1.639572,0.488,4.0
Sky_16,3359681559,135334071,11806784,11179273,5541562,106806452,0.616314,0.943055,0.136499,1.695868,0.505,4.03
Sky_17,3359693869,158449317,21156562,14666756,8520841,114105158,1.104373,1.30778,0.145826,2.557979,0.761,4.72
Sky_18,3359687456,122860497,12321208,3673609,2394568,104471112,0.643167,0.342245,0.133514,1.118926,0.333,3.66
Sky_19,3359678081,161233614,26444124,11333547,7228671,116227272,1.380383,1.046909,0.148538,2.575831,0.767,4.8
Sky_2,3359695033,132709815,12497361,10116879,4033913,106061662,0.652362,0.798105,0.135547,1.586014,0.472,3.95
Sky_20,3359681467,134570563,12217844,10505563,5553568,106293588,0.637771,0.905735,0.135843,1.67935,0.5,4.01
Sky_21,3359686760,133428768,12883742,9382078,4042094,107120854,0.672531,0.757123,0.1369,1.566555,0.466,3.97
Sky_22,3359693845,155200457,22768574,12344034,6174370,113913479,1.18852,1.044438,0.145581,2.378539,0.708,4.62
Sky_23,3359684025,158359693,22186225,13436492,8425163,114311813,1.158121,1.232997,0.14609,2.537209,0.755,4.71
Sky_24,3359685695,152991909,21571174,12124990,5889913,113405832,1.126015,1.016041,0.144933,2.286988,0.681,4.55
Sky_25,3359681753,129881945,10703346,9689018,4028056,105461525,0.558715,0.773643,0.13478,1.467137,0.437,3.87
Sky_26,3359692520,117505885,7533933,6471130,2409950,101090872,0.393271,0.500893,0.129194,1.023358,0.305,3.5
Sky_27,3359679608,130783917,11722596,9146756,4069575,105844990,0.61192,0.745401,0.13527,1.49259,0.444,3.89
Sky_28,3359681517,133555232,11823617,10585738,4908635,106237242,0.617193,0.873883,0.135771,1.626847,0.484,3.98
Sky_29,3359697512,130512522,11172741,8813259,4188877,106337645,0.583217,0.73332,0.1359,1.452437,0.432,3.88
Sky_3,3359683695,127765909,8431732,10281190,5366387,103686600,0.440136,0.882523,0.132511,1.455171,0.433,3.8
Sky_30,3359703398,115451113,7688132,5041861,1857927,100863193,0.40132,0.389148,0.128903,0.919372,0.274,3.44
Sky_4,3359679423,131936221,11966095,9584123,4295898,106090105,0.62463,0.782833,0.135583,1.543046,0.459,3.93
Sky_5,3359703803,122161409,12913242,4425345,1500596,103322226,0.674071,0.334223,0.132046,1.14034,0.339,3.64
Sky_6,3359688130,135252629,13392227,9643500,4798370,107418532,0.699074,0.814521,0.137281,1.650877,0.491,4.03
Sky_7,3359688009,145872180,11942146,15655157,8921979,109352898,0.62338,1.38615,0.139753,2.149283,0.64,4.34
Sky_8,3359684512,176150319,33096601,13689143,8212648,121151927,1.727643,1.235261,0.154832,3.117736,0.928,5.24
Sky_9,3359695079,143766407,12720077,15535073,6812907,108698350,0.663988,1.260426,0.138916,2.063331,0.614,4.28
