mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359677350,237653368,7082748,34638804,29809208,166122608,0.369719,3.634868,0.212305,4.216892,1.255,7.07
Sky_10,3359695397,129995781,10768522,9413249,4174951,105639059,0.562117,0.766374,0.135007,1.463498,0.436,3.87
Sky_11,3359677861,133700626,10930418,10772785,4874394,107123029,0.570568,0.882501,0.136903,1.589972,0.473,3.98
Sky_12,3359677603,162686108,22574753,15622470,8851535,115637350,1.178402,1.380334,0.147785,2.706521,0.806,4.84
Sky_13,3359673201,151403206,8558055,21495046,12989540,108360565,0.44673,1.944931,0.138485,2.530146,0.753,4.51
Sky_14,3359669381,169907744,27566238,15560305,8455909,118325292,1.438958,1.354514,0.15122,2.944692,0.876,5.06
Sky_15,3359670031,134428921,11649851,11275843,5036361,106466866,0.608122,0.920008,0.136065,1.664195,0.495,4.0
Sky_16,3359674548,137416762,11427810,13080957,6107797,106800198,0.596532,1.082246,0.136491,1.815268,0.54,4.09
Sky_17,3359689449,155170940,23008845,11424579,7046298,113691218,1.201062,1.041757,0.145297,2.388117,0.711,4.62
Sky_18,3359688781,124014085,13389648,3819189,2327785,104477463,0.69894,0.346689,0.133522,1.179151,0.351,3.69
Sky_19,3359672412,161398856,23453864,14219093,8380252,115345647,1.224292,1.274603,0.147412,2.646306,0.788,4.8
Sky_2,3359666364,132153751,9803593,12596973,4753767,104999418,0.511748,0.978582,0.134189,1.624519,0.484,3.93
Sky_20,3359670363,135990590,11750287,12717781,5717890,105804632,0.613365,1.039772,0.135218,1.788355,0.532,4.05
Sky_21,3359672060,132486130,11442611,10654550,4654588,105734381,0.597304,0.863435,0.135129,1.595868,0.475,3.94
Sky_22,3359669279,163235868,27998498,12146467,6124501,116966402,1.461522,1.030483,0.149483,2.641487,0.786,4.86
Sky_23,3359682731,157981413,22606206,12028338,8321507,115025362,1.180044,1.147731,0.147002,2.474778,0.737,4.7
Sky_24,3359671774,152472701,20334237,12960705,6480587,112697172,1.061447,1.096489,0.144027,2.301963,0.685,4.54
Sky_25,3359668888,131661483,11566104,10007340,4226535,105861504,0.603751,0.802791,0.135291,1.541832,0.459,3.92
Sky_26,3359674096,118902870,7793318,6744570,2741637,101623345,0.406811,0.535022,0.129875,1.071708,0.319,3.54
Sky_27,3359695232,130849056,10973817,10384390,4062268,105428581,0.572833,0.814792,0.134738,1.522362,0.453,3.89
Sky_28,3359674767,137359478,11995993,12917307,5622008,106824170,0.626191,1.045617,0.136521,1.808329,0.538,4.09
Sky_29,3359680935,130051979,11647041,7484141,4125864,106794933,0.607976,0.654804,0.136484,1.399264,0.416,3.87
Sky_3,3359676532,133187214,7979840,12839528,6916981,105450865,0.416548,1.114267,0.134766,1.665581,0.496,3.96
Sky_30,3359690744,116590984,8330112,5430906,1703469,101126497,0.434832,0.402379,0.12924,0.96645,0.288,3.47
Sky_4,3359695059,134877365,13122471,10717207,4555931,106481756,0.684993,0.861405,0.136084,1.682482,0.501,4.01
Sky_5,3359688381,124201611,13133884,4282991,1991482,104793254,0.685589,0.35388,0.133926,1.173395,0.349,3.7
Sky_6,3359683342,124700912,9361230,8512033,3293202,103534447,0.488656,0.665815,0.132317,1.286788,0.383,3.71
Sky_7,3359674598,156085889,17437704,17508952,8361673,112777560,0.910248,1.459103,0.14413,2.513481,0.748,4.65
Sky_8,3359687211,195255368,46687277,12064856,7663712,128839523,2.437076,1.112691,0.164657,3.714424,1.106,5.81
Sky_9,3359679839,149553090,13281060,14320670,8467721,113483639,0.693271,1.285265,0.145032,2.123569,0.632,4.45
