mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359703038,230436946,7046164,32514735,31049393,159826654,0.36781,3.585017,0.204258,4.157085,1.237,6.86
Sky_10,3359704454,126647124,8324228,8860885,4510924,104951087,0.434525,0.75417,0.134127,1.322822,0.394,3.77
Sky_11,3359697147,129853216,10412959,9647378,4444255,105348624,0.543556,0.794768,0.134636,1.47296,0.438,3.87
Sky_12,3359684051,166936207,29949518,12213414,6343280,118429995,1.563365,1.046598,0.151354,2.761316,0.822,4.97
Sky_13,3359694645,146817112,10681905,17850006,10070046,108215155,0.557595,1.574691,0.138299,2.270585,0.676,4.37
Sky_14,3359689341,165268229,27232460,13913381,6693826,117428562,1.421534,1.162246,0.150074,2.733855,0.814,4.92
Sky_15,3359687390,131260465,11418336,9698556,4225517,105918056,0.596037,0.785318,0.135363,1.516718,0.451,3.91
Sky_16,3359703177,143202780,13302236,12784285,7142507,109973752,0.694377,1.123871,0.140546,1.958794,0.583,4.26
Sky_17,3359677535,143460865,13576532,12596104,7557902,109730327,0.708695,1.136686,0.140235,1.985616,0.591,4.27
Sky_18,3359686955,123301787,12927940,3664799,2278317,104430731,0.674838,0.335192,0.133462,1.143493,0.34,3.67
Sky_19,3359679289,149290988,19059997,11505515,7156964,111568512,0.994932,1.052564,0.142585,2.19008,0.652,4.44
Sky_2,3359699891,130314952,10357611,10221038,4874800,104861503,0.540667,0.851405,0.134013,1.526086,0.454,3.88
Sky_20,3359697882,138254650,12116332,12772779,6556254,106809285,0.632473,1.090157,0.136502,1.859132,0.553,4.12
Sky_21,3359704384,135702639,10640072,11202538,5575914,108284115,0.555412,0.946305,0.138387,1.640104,0.488,4.04
Sky_22,3359687275,185537576,44385908,9512498,5491316,126147854,2.316944,0.846215,0.161217,3.324376,0.989,5.52
Sky_23,3359693753,147045996,12457996,15882194,10042415,108663391,0.650307,1.462148,0.138872,2.251327,0.67,4.38
Sky_24,3359677292,171852033,35115709,9776610,5363482,121596232,1.83304,0.853901,0.1554,2.842341,0.846,5.12
Sky_25,3359699617,134079836,11529345,11734556,4706936,106108999,0.601832,0.9273,0.135607,1.664739,0.496,3.99
Sky_26,3359675152,125429747,8827379,8271971,3321555,105008842,0.460789,0.653875,0.134201,1.248865,0.372,3.73
Sky_27,3359694741,133803391,11978293,11083732,4498814,106242552,0.625267,0.878856,0.135778,1.6399,0.488,3.98
Sky_28,3359699596,142132002,12642946,14003615,7713856,107771585,0.659962,1.224865,0.137732,2.022559,0.602,4.23
Sky_29,3359691880,130796869,11536237,9906118,3716830,105637684,0.602192,0.768334,0.135005,1.505531,0.448,3.89
Sky_3,3359702150,127200968,7654766,10903016,5161911,103481275,0.399579,0.906062,0.132249,1.43789,0.428,3.79
Sky_30,3359704534,120515393,7361363,7211256,3029307,102913467,0.384263,0.577568,0.131523,1.093354,0.325,3.59
Sky_4,3359686866,131371716,11741796,9802817,4345381,105481722,0.612922,0.797958,0.134806,1.545686,0.46,3.91
Sky_5,3359687057,124651601,13324405,4474438,2007617,104845141,0.695534,0.365588,0.133992,1.195114,0.356,3.71
Sky_6,3359687707,129683680,11009431,8626237,4247347,105800665,0.574692,0.72607,0.135213,1.435976,0.427,3.86
Sky_7,3359689737,144881930,13214575,14685103,7398888,109583364,0.689801,1.245537,0.140048,2.075385,0.618,4.31
Sky_8,3359685659,181524539,36103329,13963178,8515450,122942582,1.884594,1.267795,0.157121,3.309509,0.985,5.4
Sky_9,3359675281,147166732,13954910,12877090,7109584,113225148,0.728446,1.127248,0.144702,2.000396,0.595,4.38
