mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359700876,177587747,8661755,29808683,24912706,114204603,0.452144,3.086286,0.145953,3.684383,1.097,5.29
Sky_10,3359681921,160218803,31016695,12404767,7155082,109642259,1.619071,1.103175,0.140123,2.86237,0.852,4.77
Sky_11,3359691724,179067575,33488763,18751018,13480955,113346839,1.748113,1.817883,0.144857,3.710854,1.105,5.33
Sky_12,3359687514,141582682,16891818,13012501,8206675,103471688,0.881753,1.196762,0.132237,2.210751,0.658,4.21
Sky_13,3359698854,133958411,15032328,10975910,6274159,101676014,0.784688,0.972904,0.129942,1.887533,0.562,3.99
Sky_14,3359692136,137978273,13108669,13429209,9304384,102136011,0.684273,1.282175,0.13053,2.096977,0.624,4.11
Sky_15,3359696573,132280055,16422079,8635207,5665126,101557643,0.857233,0.806539,0.129791,1.793562,0.534,3.94
Sky_2,3359676483,137661973,12569492,11655482,9800892,103636107,0.656127,1.210139,0.132447,1.998714,0.595,4.1
Sky_3,3359693415,128630151,12986571,9693590,5543079,100406911,0.677899,0.859348,0.12832,1.665567,0.496,3.83
Sky_4,3359678172,147137481,23478731,10302040,7241330,106115380,1.22559,0.989446,0.135615,2.350651,0.7,4.38
Sky_5,3359704055,187231075,38583854,17752790,14722830,116171601,2.014077,1.831625,0.148467,3.994169,1.189,5.57
Sky_6,3359683794,151377986,25265659,11559675,7702309,106850343,1.318867,1.086376,0.136555,2.541798,0.757,4.51
Sky_7,3359699660,159137667,23541375,16258005,12991297,106346990,1.22886,1.649661,0.135911,3.014432,0.897,4.74
Sky_8,3359695163,131766448,14504649,10104678,6082969,101074152,0.757143,0.912983,0.129173,1.799299,0.536,3.92
Sky_9,3359681250,161216737,30396277,12196426,9634340,108989694,1.586686,1.231255,0.139289,2.95723,0.88,4.8
