node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,8.45,99.15,64.99,119,118,119,119,99.16,99.16,99.16,1,6,6,6,6,100.0,100.0,100.0,8.45,1,118,1.46,11.39,6,60.17,470.05
03:00,8.45,100.0,65.5,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,8.45,1,119,14.73,115.09,6,18.5,144.53
04:00,8.45,99.15,65.46,119,118,119,119,99.16,99.16,99.16,1,6,6,6,6,100.0,100.0,100.0,8.45,1,118,39.58,309.19,6,0.0,0.0
05:00,8.45,100.0,66.25,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,8.45,1,119,0.13,0.98,6,81.5,636.72
06:00,8.77,100.0,66.52,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,32.17,251.31,5,12.0,93.75
07:00,8.77,100.0,67.05,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,38.2,298.45,5,0.0,0.0
08:00,8.77,99.15,67.5,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,8.77,1,118,0.0,0.0,5,89.2,696.88
09:00,8.77,100.0,67.84,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,0.55,4.33,5,47.8,373.44
10:00,8.77,100.0,68.14,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,4.76,37.16,5,73.4,573.44
11:00,8.77,99.15,68.6,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,8.77,1,118,36.62,286.08,5,0.0,0.0
12:00,8.77,100.0,68.96,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,44.63,348.67,5,0.0,0.0
13:00,8.77,100.0,69.53,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,1.77,13.85,5,83.0,648.44
14:00,8.77,100.0,69.82,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,66.85,522.26,5,0.0,0.0
15:00,8.77,99.15,70.38,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,8.77,1,118,1.66,12.98,5,66.2,517.19
