mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359560451,177057516,8550500,30681751,23543621,114281644,0.446336,3.058311,0.146052,3.650699,1.087,5.27
Sky_10,3359551531,147136747,21916603,12558833,7714646,104946665,1.144047,1.143424,0.134122,2.421593,0.721,4.38
Sky_11,3359561928,180178270,31718098,19371913,14712068,114376191,1.655685,1.922337,0.146173,3.724194,1.109,5.36
Sky_12,3359544678,158596505,30595166,12175404,6778364,109047571,1.597068,1.068993,0.139363,2.805423,0.835,4.72
Sky_13,3359571466,126391453,13343840,7502926,4100546,101444141,0.696548,0.654436,0.129646,1.48063,0.441,3.76
Sky_14,3359552857,137736179,13382235,13745268,8721608,101887068,0.698553,1.267132,0.130212,2.095896,0.624,4.1
Sky_15,3359551079,130101812,13373466,10034987,6060731,100632628,0.698095,0.907798,0.128608,1.734502,0.516,3.87
Sky_2,3359561632,140689179,13224176,13925630,10397622,103141751,0.690302,1.371831,0.131815,2.193949,0.653,4.19
Sky_3,3359547978,131766809,17304217,7965351,4742395,101754846,0.90328,0.716717,0.130043,1.75004,0.521,3.92
Sky_4,3359567727,143503257,19483254,10558250,8485000,104976753,1.017026,1.074039,0.13416,2.225225,0.662,4.27
Sky_5,3359562626,186824565,37656410,19243697,13940063,115984395,1.965665,1.871564,0.148228,3.985457,1.186,5.56
Sky_6,3359570820,135777158,15578094,11001747,5949846,103247471,0.813177,0.95607,0.13195,1.901197,0.566,4.04
Sky_7,3359562619,157561274,25670456,12916111,11890833,107083874,1.339998,1.399112,0.136853,2.875963,0.856,4.69
Sky_8,3359558380,137222522,18217423,10334140,6372596,102298363,0.950949,0.94226,0.130737,2.023947,0.602,4.08
Sky_9,3359546944,156858316,26381484,13471023,9568043,107437766,1.377113,1.299403,0.137305,2.813822,0.838,4.67
