mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359683611,178692226,8607008,30388207,25179375,114517636,0.449286,3.134012,0.146354,3.729651,1.11,5.32
Sky_10,3359682884,155078430,28237022,12370594,6700307,107770507,1.473973,1.075599,0.137731,2.687302,0.8,4.62
Sky_11,3359682988,177685917,29311887,20979846,15476707,111917477,1.530081,2.05615,0.143031,3.729261,1.11,5.29
Sky_12,3359687803,159090644,30448973,12525289,6760701,109355681,1.589436,1.08773,0.139757,2.816923,0.838,4.74
Sky_13,3359681119,127599025,13772387,8156232,4419835,101250571,0.718919,0.70929,0.129398,1.557607,0.464,3.8
Sky_14,3359687706,137264178,12997130,13379793,8633457,102253798,0.67845,1.241547,0.13068,2.050678,0.61,4.09
Sky_15,3359677073,130466751,14760538,7686276,5564636,102455301,0.7705,0.747351,0.130938,1.648789,0.491,3.88
Sky_2,3359687925,141228561,13436189,14134902,10620114,103037356,0.701369,1.396183,0.131682,2.229234,0.664,4.2
Sky_3,3359660191,132426470,16593681,8685931,5314284,101832574,0.86619,0.789612,0.130142,1.785944,0.532,3.94
Sky_4,3359687299,155160391,25817705,13227879,8387287,107727520,1.347684,1.219095,0.137676,2.704455,0.805,4.62
Sky_5,3359687671,184299707,35113244,19594738,14745180,114846545,1.832911,1.936771,0.146774,3.916457,1.166,5.49
Sky_6,3359682884,151616087,23598311,13088482,8704815,106224479,1.231832,1.229142,0.135755,2.596729,0.773,4.51
Sky_7,3359685500,158464324,26798537,13195797,10890869,107579121,1.398884,1.358488,0.137486,2.894858,0.862,4.72
Sky_8,3359682308,135511459,17905489,9812384,5052874,102740712,0.934667,0.838401,0.131303,1.90437,0.567,4.03
Sky_9,3359684660,160316121,29052591,12894293,10149235,108220002,1.516545,1.299655,0.138305,2.954505,0.879,4.77
