mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359703420,178195882,8653086,29531790,24764810,115246196,0.451691,3.062328,0.147285,3.661304,1.09,5.3
Sky_10,3359689483,154045407,26119088,12912894,7803670,107209755,1.363416,1.168414,0.137014,2.668845,0.794,4.59
Sky_11,3359692133,185646105,37379785,18022728,14335709,115907883,1.951225,1.825016,0.14813,3.924371,1.168,5.53
Sky_12,3359704477,153048283,25144261,13060750,8454534,106388738,1.31253,1.213462,0.135965,2.661957,0.792,4.56
Sky_13,3359700468,134986243,16704944,10033210,6180144,102067945,0.871998,0.914433,0.130443,1.916874,0.571,4.02
Sky_14,3359687804,138643868,12556897,14069955,9788612,102228404,0.65547,1.345623,0.130648,2.131741,0.635,4.13
Sky_15,3359711020,130343783,15786736,7916740,4781878,101858429,0.824068,0.716202,0.130175,1.670445,0.497,3.88
Sky_2,3359707439,143002668,13898906,13466840,10303903,105333019,0.725523,1.34067,0.134616,2.200808,0.655,4.26
Sky_3,3359700903,133116140,13658643,11390891,7222237,100844369,0.712981,1.04978,0.128879,1.891641,0.563,3.96
Sky_4,3359695706,144892287,19832780,12576481,7960607,104522419,1.035271,1.158292,0.13358,2.327143,0.693,4.31
Sky_5,3359683834,187794457,40120483,17760892,12720572,117192510,2.094289,1.719155,0.149772,3.963216,1.18,5.59
Sky_6,3359700063,163146066,31153158,14254986,8630946,109106976,1.626195,1.290767,0.139439,3.0564,0.91,4.86
Sky_7,3359688271,152722868,22877215,13529091,10761922,105554640,1.194191,1.370013,0.134899,2.699103,0.803,4.55
Sky_8,3359699528,132303878,14903040,9715624,6384875,101300339,0.777939,0.908068,0.129462,1.815469,0.54,3.94
Sky_9,3359695030,153342518,21779472,14799261,11706802,105056983,1.136888,1.494942,0.134263,2.766093,0.823,4.56
