mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359544626,176734655,8348130,29546539,25039557,113800429,0.435772,3.078656,0.145437,3.659865,1.089,5.26
Sky_10,3359526815,143371594,18928973,12667471,7428260,104346890,0.988092,1.133399,0.133355,2.254847,0.671,4.27
Sky_11,3359549731,194193557,42880423,17529649,15156115,118627370,2.238358,1.843477,0.151606,4.233441,1.26,5.78
Sky_12,3359538493,146610694,17466889,15456130,9631265,104056410,0.911772,1.414929,0.132984,2.459685,0.732,4.36
Sky_13,3359534739,136609509,19498155,8969712,5614212,102527430,1.017804,0.822533,0.13103,1.971367,0.587,4.07
Sky_14,3359532442,138673231,13530027,13212775,9337177,102593252,0.706267,1.271817,0.131114,2.109199,0.628,4.13
Sky_15,3359524276,138111258,20752897,8152492,5267143,103938726,1.083301,0.756867,0.132834,1.973002,0.587,4.11
Sky_2,3359535804,137003583,12747451,13781042,8702739,101772351,0.665417,1.268085,0.130065,2.063567,0.614,4.08
Sky_3,3359522406,127709264,14465995,7810375,4422464,101010430,0.755125,0.689932,0.129091,1.574148,0.469,3.8
Sky_4,3359527184,165234338,34869941,11832786,7381857,111149754,1.820211,1.083706,0.142049,3.045966,0.907,4.92
Sky_5,3359526051,168519629,26126967,17222972,14965689,110204001,1.363828,1.81544,0.140841,3.320109,0.988,5.02
Sky_6,3359540394,157555103,28636536,13678169,6949870,108290528,1.494827,1.163421,0.138395,2.796644,0.832,4.69
Sky_7,3359549608,162012945,29588391,11930299,12147253,108347002,1.544514,1.357974,0.138467,3.040955,0.905,4.82
Sky_8,3359545789,133420583,15161119,9580449,6130376,102548639,0.79141,0.886091,0.131057,1.808558,0.538,3.97
Sky_9,3359522990,159960196,29724959,12184743,9685340,108365154,1.551643,1.233473,0.138491,2.923606,0.87,4.76
