mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359695089,178346870,8428837,30298305,24839587,114780141,0.439985,3.109777,0.146689,3.696451,1.1,5.31
Sky_10,3359687314,169029011,36166536,13236703,8287968,111337804,1.887893,1.213991,0.14229,3.244174,0.966,5.03
Sky_11,3359709636,184162498,35879463,19231580,12903166,116148289,1.872908,1.8124,0.148438,3.833745,1.141,5.48
Sky_12,3359686546,139260809,17134634,11142394,7632480,103351301,0.894428,1.058903,0.132083,2.085414,0.621,4.15
Sky_13,3359698240,134477833,14270959,8533893,7767615,103905366,0.744944,0.919405,0.132791,1.79714,0.535,4.0
Sky_14,3359684053,140512724,13144277,14490867,10325955,102551625,0.686131,1.399669,0.131061,2.216861,0.66,4.18
Sky_15,3359700921,128650328,13937050,6881672,5366034,102465572,0.727514,0.690771,0.130951,1.549236,0.461,3.83
Sky_2,3359696944,142980042,13818359,15171630,10165956,103824097,0.721318,1.42904,0.132687,2.283045,0.68,4.26
Sky_3,3359699107,135578715,14905640,8941843,7854453,103876779,0.778074,0.947311,0.132755,1.85814,0.553,4.04
Sky_4,3359691276,140949978,17444233,12817531,7517064,103171150,0.910589,1.146871,0.131853,2.189313,0.652,4.2
Sky_5,3359710179,180531385,34804112,17164664,13457732,115104877,1.816775,1.727103,0.147104,3.690982,1.099,5.37
Sky_6,3359701957,164237954,34441733,11667537,7758575,110370109,1.797858,1.095633,0.141053,3.034544,0.903,4.89
Sky_7,3359703456,156284129,27575589,11531468,9076048,108101024,1.439446,1.162264,0.138153,2.739863,0.816,4.65
Sky_8,3359684870,127452062,14431793,7683594,4457722,100878953,0.75334,0.68477,0.128923,1.567033,0.466,3.79
Sky_9,3359709636,150746104,22766775,12835643,10193293,104950393,1.188426,1.298832,0.134127,2.621384,0.78,4.49
