mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359700876,176830528,8306265,29356835,25387701,113779727,0.433587,3.087592,0.14541,3.666589,1.091,5.26
Sky_10,3359692814,158352553,29205280,12566833,7858191,108722249,1.524516,1.151971,0.138947,2.815434,0.838,4.71
Sky_11,3359690522,181236137,31852014,20261068,15667440,113455615,1.662675,2.026368,0.144996,3.834039,1.141,5.39
Sky_12,3359689046,163300956,33129236,12927560,7689563,109554597,1.729346,1.162806,0.140011,3.032163,0.903,4.86
Sky_13,3359684153,129535020,14063395,9010450,5335757,101125418,0.734109,0.809126,0.129238,1.672474,0.498,3.86
Sky_14,3359692114,140991489,13473368,14987108,10033165,102497848,0.70331,1.411143,0.130992,2.245445,0.668,4.2
Sky_15,3359685056,131501405,14425989,9696805,5968004,101410607,0.753037,0.883495,0.129603,1.766135,0.526,3.91
Sky_2,3359698295,144341898,13930478,16454501,10961687,102995232,0.727171,1.546273,0.131628,2.405072,0.716,4.3
Sky_3,3359686987,134339871,16409121,10054764,5892871,101983115,0.856556,0.899447,0.130334,1.886337,0.561,4.0
Sky_4,3359682685,144938467,19593338,12119502,8241558,104984069,1.022772,1.148364,0.13417,2.305306,0.686,4.31
Sky_5,3359675845,186261900,38691660,17621932,14006794,115941514,2.019705,1.78386,0.148173,3.951738,1.176,5.54
Sky_6,3359691392,168297514,35651698,13983971,7454597,111207248,1.861019,1.209135,0.142123,3.212277,0.956,5.01
Sky_7,3359691271,160919525,28103774,14816157,10381666,107617928,1.467017,1.421157,0.137536,3.02571,0.901,4.79
Sky_8,3359687774,135157771,18089442,9081758,5831057,102155514,0.944269,0.841083,0.130555,1.915906,0.57,4.02
Sky_9,3359698341,160064043,23241483,16435316,14295962,106091282,1.213205,1.733244,0.135585,3.082034,0.917,4.76
