mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359632939,179048052,8581946,30047655,24605504,115812947,0.447978,3.082438,0.148009,3.678425,1.095,5.33
Sky_10,3359634912,149824949,23256016,12218390,8583125,105767418,1.213964,1.173205,0.135171,2.52234,0.751,4.46
Sky_11,3359618317,186983699,36803726,19149393,13956531,117074049,1.921154,1.867174,0.149621,3.937949,1.172,5.57
Sky_12,3359618699,149435461,23537199,12742576,7621358,105534328,1.228642,1.148526,0.134873,2.512041,0.748,4.45
Sky_13,3359629254,134126691,17162709,9378038,5576117,102009827,0.895893,0.843414,0.130369,1.869676,0.557,3.99
Sky_14,3359625325,139168808,13646525,13199124,9933488,102389671,0.712349,1.304679,0.130854,2.147882,0.639,4.14
Sky_15,3359643302,130404212,16071273,7996165,4240321,102096453,0.83892,0.690138,0.130479,1.659538,0.494,3.88
Sky_2,3359624683,139647918,13041879,14346580,9700235,102559224,0.680786,1.35624,0.131071,2.168097,0.645,4.16
Sky_3,3359628937,130050856,14171089,9902708,5245952,100731107,0.739731,0.854384,0.128734,1.72285,0.513,3.87
Sky_4,3359644293,161415673,32661580,12121989,6847112,109784992,1.704934,1.069857,0.140305,2.915097,0.868,4.8
Sky_5,3359621635,189846249,40603791,18798939,13238291,117205228,2.119518,1.8069,0.149788,4.076206,1.213,5.65
Sky_6,3359619656,142273014,17135161,13319396,8368874,103449583,0.894455,1.223218,0.132209,2.249882,0.67,4.23
Sky_7,3359641617,149171438,22313645,11555331,10062121,105240341,1.164772,1.219224,0.134497,2.518494,0.75,4.44
Sky_8,3359638378,132210117,14163078,8074368,6891354,103081317,0.739313,0.844067,0.131738,1.715117,0.511,3.94
Sky_9,3359636525,157925792,27099178,12026661,11753642,107046311,1.414577,1.341209,0.136805,2.892591,0.861,4.7
