node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,8.45,100.0,65.0,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,8.45,1,119,7.45,58.17,6,39.83,311.2
03:00,8.45,100.0,65.48,119,119,119,119,100.0,100.0,100.0,1,6,6,6,6,100.0,100.0,100.0,8.45,1,119,108.92,850.91,6,0.0,0.0
04:00,8.45,98.3,65.9,119,117,119,119,98.32,98.32,98.32,1,6,6,6,6,100.0,100.0,100.0,8.45,1,117,119.63,934.63,6,0.0,0.0
05:00,8.77,100.0,66.26,119,118,119,119,99.16,99.16,99.16,1,6,6,6,6,100.0,100.0,100.0,8.77,1,118,111.64,872.15,6,0.0,0.0
06:00,8.77,100.0,66.52,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,48.08,375.66,5,0.0,0.0
07:00,8.77,100.0,67.03,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,15.56,121.59,5,3.8,29.69
08:00,8.77,100.0,67.33,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,63.37,495.08,5,0.0,0.0
09:00,8.77,100.0,67.85,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,77.89,608.52,5,0.0,0.0
10:00,8.77,100.0,68.13,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,48.28,377.17,5,0.0,0.0
11:00,8.77,100.0,68.68,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,56.08,438.16,5,6.8,53.12
12:00,8.77,99.15,68.85,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,8.77,1,118,62.85,491.0,5,0.0,0.0
13:00,8.77,100.0,69.53,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,126.27,986.48,5,0.0,0.0
14:00,8.77,100.0,70.09,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,76.72,599.4,5,0.0,0.0
15:00,8.77,100.0,70.41,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,79.24,619.09,5,0.0,0.0
