mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359555721,117134386,3071750,6268006,4286336,103508294,0.160345,0.595265,0.132284,0.887894,0.264,3.49
Sky_10,3359552597,108894525,5336100,3856252,1487944,98214229,0.278544,0.301413,0.125518,0.705475,0.21,3.24
Sky_11,3359568956,116039144,9742700,3429256,1888092,100979096,0.508569,0.299898,0.129051,0.937519,0.279,3.45
Sky_12,3359561232,107213795,5148232,2816281,1074434,98174848,0.268738,0.219436,0.125467,0.613641,0.183,3.19
Sky_13,3359572474,105508413,4747572,2383913,997145,97379783,0.247823,0.190692,0.124451,0.562966,0.168,3.14
Sky_14,3359552341,108684796,4579385,4338962,1930717,97835732,0.239044,0.35361,0.125034,0.717688,0.214,3.24
Sky_15,3359574278,106099464,5139284,2492043,918314,97549823,0.268271,0.192344,0.124669,0.585283,0.174,3.16
Sky_2,3359554738,108944506,4513291,4257131,2073107,98100977,0.235594,0.357025,0.125373,0.717992,0.214,3.24
Sky_3,3359564651,103969915,4623604,1838505,619353,96888453,0.241352,0.138623,0.123823,0.503799,0.15,3.09
Sky_4,3359566898,107329160,5062954,3244981,1220896,97800329,0.264286,0.251875,0.124989,0.64115,0.191,3.19
Sky_5,3359572604,116219394,9271555,4085942,2046617,100815280,0.483975,0.345876,0.128842,0.958693,0.285,3.46
Sky_6,3359576314,109101699,6096441,3074439,1409785,98521034,0.318234,0.25291,0.12591,0.697054,0.207,3.25
Sky_7,3359581405,106922742,3425424,4579550,2071668,96846100,0.178807,0.375129,0.123769,0.677705,0.202,3.18
Sky_8,3359577246,105644779,4815838,2644557,976859,97207525,0.251387,0.204248,0.124231,0.579866,0.173,3.14
Sky_9,3359566339,103782693,3118403,2833014,1426079,96405197,0.162781,0.240213,0.123206,0.526199,0.157,3.09
