mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359700154,116926143,2955660,6377692,4832040,102760751,0.154285,0.632229,0.131328,0.917843,0.273,3.48
Sky_10,3359685851,110412685,7911675,2333868,970261,99196881,0.412989,0.186353,0.126774,0.726116,0.216,3.29
Sky_11,3359688501,110105979,4133498,5082322,2730900,98159259,0.215769,0.440666,0.125448,0.781882,0.233,3.28
Sky_12,3359700845,117119549,11646395,2663894,1229405,101579855,0.607942,0.219582,0.129819,0.957343,0.285,3.49
Sky_13,3359696836,105741960,4578067,2773226,993288,97397379,0.238975,0.212431,0.124474,0.57588,0.171,3.15
Sky_14,3359714234,108059124,4736242,3548485,1869575,97904822,0.247232,0.305579,0.125122,0.677933,0.202,3.22
Sky_15,3359708576,104312735,4761173,1706882,628592,97216088,0.248533,0.131721,0.124242,0.504496,0.15,3.1
Sky_2,3359704173,106405070,4631251,2648001,2016446,97109372,0.241751,0.263075,0.124106,0.628932,0.187,3.17
Sky_3,3359697606,105666370,4642095,2791937,1034097,97198241,0.242317,0.215788,0.124219,0.582325,0.173,3.15
Sky_4,3359692440,112934481,8923519,2987890,1180981,99842091,0.465808,0.235124,0.127598,0.82853,0.247,3.36
Sky_5,3359711787,110624852,6106015,3791456,2044080,98683301,0.318734,0.329124,0.126117,0.773975,0.23,3.29
Sky_6,3359696797,112205988,8405061,2887222,1144890,99768815,0.438744,0.227411,0.127505,0.79366,0.236,3.34
Sky_7,3359685005,104570589,3254255,3212429,1545060,96558845,0.169872,0.268322,0.123402,0.561597,0.167,3.11
Sky_8,3359696262,106704186,4915687,2991602,1214598,97582299,0.256599,0.23723,0.12471,0.618539,0.184,3.18
Sky_9,3359691764,106742035,3365882,4420349,2119079,96836725,0.175699,0.368824,0.123757,0.66828,0.199,3.18
