mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359692291,116506012,3083284,6489352,4284732,102648644,0.160947,0.607658,0.131185,0.899791,0.268,3.47
Sky_10,3359684150,106995245,4828208,3085377,1295146,97786514,0.252032,0.247061,0.124971,0.624065,0.186,3.18
Sky_11,3359707660,116162869,9036368,4336164,2006982,100783355,0.471698,0.357753,0.128801,0.958253,0.285,3.46
Sky_12,3359713010,112073119,8082234,3262647,1236393,99491845,0.421893,0.253746,0.127151,0.802789,0.239,3.34
Sky_13,3359695076,106584261,5210050,1521179,1233785,98619247,0.271965,0.15538,0.126035,0.55338,0.165,3.17
Sky_14,3359712139,108482800,4850853,3873716,1753652,98004579,0.253215,0.317384,0.12525,0.695848,0.207,3.23
Sky_15,3359697757,105044490,4873943,1710935,814464,97645148,0.25442,0.142433,0.12479,0.521643,0.155,3.13
Sky_2,3359694146,108754605,4644706,3989817,2262665,97857417,0.242454,0.35264,0.125062,0.720155,0.214,3.24
Sky_3,3359696278,106308417,4506914,2235371,1324767,98241365,0.235261,0.200792,0.125552,0.561605,0.167,3.16
Sky_4,3359688478,108838450,6514960,2823291,1062491,98437708,0.340081,0.219158,0.125803,0.685042,0.204,3.24
Sky_5,3359702310,107544044,4147836,3648474,2082530,97665204,0.216517,0.323229,0.124816,0.664562,0.198,3.2
Sky_6,3359699159,116570688,11713588,2269695,1043697,101543708,0.611449,0.186875,0.129773,0.928097,0.276,3.47
Sky_7,3359700658,102892846,3433909,2060626,1082417,96315894,0.17925,0.177268,0.123092,0.479609,0.143,3.06
Sky_8,3359711995,104271561,4763154,1928682,643832,96935893,0.248637,0.14509,0.123884,0.51761,0.154,3.1
Sky_9,3359708026,105198375,3115669,3605329,1844839,96632538,0.162638,0.307389,0.123496,0.593524,0.177,3.13
