node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,75.36,0,0,,0,0,,,0,,,0,,
02:00,97.0,88.0,90.26,119,118,99.16,6,6,100.0,100.0,118,75.63,590.84,6,5.17,40.36
03:00,97.0,97.0,98.76,119,119,100.0,6,6,100.0,100.0,119,68.85,537.88,6,1.17,9.11
04:00,100.0,71.0,95.6,119,119,100.0,6,6,100.0,100.0,119,48.22,376.71,6,10.67,83.33
05:00,100.0,80.0,86.9,119,119,100.0,6,6,100.0,100.0,119,85.84,670.63,6,0.0,0.0
06:00,100.0,76.0,97.21,119,119,100.0,6,6,100.0,100.0,119,48.92,382.16,6,6.5,50.78
07:00,100.0,73.0,91.3,119,119,100.0,5,5,100.0,100.0,119,61.92,483.78,5,0.0,0.0
08:00,100.0,100.0,95.87,119,119,100.0,5,5,100.0,100.0,119,11.45,89.42,5,48.4,378.12
09:00,100.0,72.0,92.5,119,119,100.0,5,5,100.0,100.0,119,93.08,727.15,5,0.0,0.0
10:00,100.0,63.0,96.96,119,119,100.0,5,5,100.0,100.0,119,0.37,2.89,5,60.0,468.75
11:00,100.0,82.0,84.98,119,118,99.16,5,5,100.0,100.0,118,35.09,274.17,5,14.6,114.06
12:00,100.0,70.0,96.73,119,118,99.16,5,5,100.0,100.0,118,34.59,270.26,5,20.6,160.94
13:00,97.0,98.0,97.82,119,119,100.0,5,5,100.0,100.0,119,70.16,548.12,5,0.0,0.0
14:00,83.0,98.0,89.7,119,119,100.0,5,5,100.0,100.0,119,30.21,236.02,5,31.8,248.44
15:00,98.0,98.0,96.83,119,119,100.0,5,5,100.0,100.0,119,86.0,671.88,5,0.0,0.0
