node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,72.79,0,0,,0,0,,,0,,,0,,
02:00,83.0,95.0,87.53,119,119,100.0,6,6,100.0,100.0,119,0.13,0.98,6,74.67,583.33
03:00,98.0,95.0,96.52,119,118,99.16,6,6,100.0,100.0,118,21.56,168.43,6,36.67,286.46
04:00,98.0,76.0,94.94,119,118,99.16,6,6,100.0,100.0,118,53.39,417.11,6,12.0,93.75
05:00,100.0,82.0,82.95,119,119,100.0,6,6,100.0,100.0,119,0.32,2.49,6,74.67,583.33
06:00,98.0,71.0,93.13,119,119,100.0,6,6,100.0,100.0,119,37.97,296.61,6,14.67,114.58
07:00,100.0,71.0,85.68,119,118,99.16,5,5,100.0,100.0,118,54.35,424.59,5,1.0,7.81
08:00,96.0,96.0,94.73,119,118,99.16,5,5,100.0,100.0,118,0.0,0.0,5,106.2,829.69
09:00,100.0,70.0,87.8,119,119,100.0,5,5,100.0,100.0,119,0.64,4.99,5,52.8,412.5
10:00,100.0,62.0,93.45,119,119,100.0,5,5,100.0,100.0,119,0.09,0.72,5,66.4,518.75
11:00,100.0,77.0,78.26,119,118,99.16,5,5,100.0,100.0,118,54.94,429.22,5,7.6,59.38
12:00,80.0,100.0,91.72,119,118,99.16,5,5,100.0,100.0,118,55.25,431.61,5,10.2,79.69
13:00,96.0,96.0,96.71,119,119,100.0,5,5,100.0,100.0,119,0.18,1.38,5,73.4,573.44
14:00,96.0,96.0,88.24,119,119,100.0,5,5,100.0,100.0,119,77.87,608.32,5,0.4,3.12
15:00,98.0,98.0,97.21,119,119,100.0,5,5,100.0,100.0,119,0.17,1.31,5,78.6,614.06
