node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,74.9,0,0,,0,0,,,0,,,0,,
02:00,93.0,93.0,86.32,119,119,100.0,6,6,100.0,100.0,119,38.1,297.66,6,19.67,153.65
03:00,97.0,98.0,97.76,119,119,100.0,6,6,100.0,100.0,119,62.84,490.94,6,2.83,22.14
04:00,100.0,60.0,96.06,119,119,100.0,6,6,100.0,100.0,119,12.26,95.79,6,30.0,234.38
05:00,100.0,79.0,85.08,119,119,100.0,6,6,100.0,100.0,119,89.55,699.58,6,0.0,0.0
06:00,100.0,70.0,96.08,119,119,100.0,6,6,100.0,100.0,119,63.62,497.05,6,0.83,6.51
07:00,100.0,73.0,91.49,119,119,100.0,5,5,100.0,100.0,119,85.08,664.65,5,0.4,3.12
08:00,100.0,97.0,98.35,119,119,100.0,5,5,100.0,100.0,119,0.08,0.59,5,80.0,625.0
09:00,100.0,82.0,87.87,119,119,100.0,5,5,100.0,100.0,119,0.18,1.44,5,69.0,539.06
10:00,100.0,83.0,94.89,119,118,99.16,5,5,100.0,100.0,118,25.37,198.23,5,18.8,146.88
11:00,100.0,72.0,84.14,119,119,100.0,5,5,100.0,100.0,119,0.71,5.58,5,52.4,409.38
12:00,100.0,74.0,97.33,119,119,100.0,5,5,100.0,100.0,119,9.36,73.14,5,30.6,239.06
13:00,98.0,100.0,99.14,119,119,100.0,5,5,100.0,100.0,119,0.0,0.0,5,68.0,531.25
14:00,90.0,98.0,90.97,119,119,100.0,5,5,100.0,100.0,119,25.94,202.67,5,28.6,223.44
15:00,100.0,100.0,100.0,119,119,100.0,5,5,100.0,100.0,119,88.67,692.75,5,0.0,0.0
