mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359651085,116148016,3038327,6210952,4530864,102367873,0.158601,0.605838,0.130826,0.895265,0.266,3.46
Sky_10,3359652501,110880833,7662811,2449325,1301813,99466884,0.399999,0.211564,0.127119,0.738682,0.22,3.3
Sky_11,3359645194,114147457,7088237,4692639,2547597,99818984,0.370006,0.408349,0.127569,0.905924,0.27,3.4
Sky_12,3359632098,109717281,7145760,2514608,1026312,99030601,0.373009,0.199708,0.126561,0.699278,0.208,3.27
Sky_13,3359642692,106331574,4625788,3028601,1138421,97538764,0.241466,0.23502,0.124655,0.601141,0.179,3.16
Sky_14,3359637388,107819180,4847405,3586905,1584863,97800007,0.253035,0.291688,0.124988,0.669711,0.199,3.21
Sky_15,3359635437,105478319,4922184,2314164,954908,97287063,0.256938,0.184376,0.124333,0.565647,0.168,3.14
Sky_2,3359647938,109590290,4563921,4740933,2092954,98192482,0.238237,0.385431,0.12549,0.749158,0.223,3.26
Sky_3,3359650197,107086123,4685924,3237875,1454767,97707557,0.244605,0.264665,0.12487,0.63414,0.189,3.19
Sky_4,3359634913,107274532,5220633,2902223,1269251,97882425,0.272517,0.235271,0.125094,0.632882,0.188,3.19
Sky_5,3359635104,114833053,8028266,4362823,2186933,100255031,0.419075,0.369406,0.128126,0.916608,0.273,3.42
Sky_6,3359635754,112576999,8856805,2697821,1224813,99797560,0.462325,0.221237,0.127541,0.811103,0.241,3.35
Sky_7,3359637784,105098328,3169762,3534023,1784563,96609980,0.165462,0.299968,0.123468,0.588897,0.175,3.13
Sky_8,3359633706,105103942,4953814,2192473,865776,97091879,0.258589,0.172485,0.124083,0.555158,0.165,3.13
Sky_9,3359623328,104635908,3131513,2196824,2587774,96719797,0.163465,0.269851,0.123608,0.556924,0.166,3.11
