node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,73.3,0,0,,0,0,,,0,,,0,,
02:00,96.0,86.0,89.78,119,119,100.0,6,6,100.0,100.0,119,1.83,14.31,6,68.33,533.85
03:00,97.0,97.0,97.93,119,119,100.0,6,6,100.0,100.0,119,0.09,0.72,6,70.67,552.08
04:00,100.0,72.0,96.32,119,119,100.0,6,6,100.0,100.0,119,0.0,0.0,6,133.67,1044.27
05:00,100.0,77.0,85.59,119,119,100.0,6,6,100.0,100.0,119,43.24,337.78,6,0.0,0.0
06:00,100.0,63.0,93.77,119,119,100.0,6,6,100.0,100.0,119,0.43,3.35,6,54.33,424.48
07:00,100.0,76.0,90.29,119,119,100.0,5,5,100.0,100.0,119,37.44,292.48,5,8.8,68.75
08:00,97.0,100.0,98.78,119,119,100.0,5,5,100.0,100.0,119,0.18,1.44,5,81.8,639.06
09:00,100.0,68.0,86.67,119,119,100.0,5,5,100.0,100.0,119,19.21,150.08,5,29.8,232.81
10:00,100.0,59.0,93.93,119,119,100.0,5,5,100.0,100.0,119,0.0,0.0,5,85.8,670.31
11:00,100.0,69.0,81.36,119,119,100.0,5,5,100.0,100.0,119,0.0,0.0,5,84.2,657.81
12:00,100.0,63.0,94.55,119,119,100.0,5,5,100.0,100.0,119,8.48,66.24,5,40.2,314.06
13:00,100.0,100.0,98.61,119,119,100.0,5,5,100.0,100.0,119,36.55,285.52,5,6.8,53.12
14:00,96.0,96.0,86.25,119,119,100.0,5,5,100.0,100.0,119,26.89,210.08,5,35.8,279.69
15:00,97.0,97.0,98.58,119,119,100.0,5,5,100.0,100.0,119,25.2,196.89,5,28.8,225.0
