mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359541360,116713025,2903292,6411146,4171497,103227090,0.151552,0.596861,0.131924,0.880337,0.262,3.47
Sky_10,3359523183,107220349,5945156,2157383,1000206,98117604,0.310337,0.178088,0.125394,0.613819,0.183,3.19
Sky_11,3359546099,109713125,5375781,3336370,2108623,98892351,0.280616,0.307098,0.126384,0.714098,0.213,3.27
Sky_12,3359534861,112997264,9002410,2770536,1159211,100065107,0.469926,0.221638,0.127883,0.819447,0.244,3.36
Sky_13,3359531107,105118640,4665500,2283134,911352,97258654,0.243539,0.180169,0.124297,0.548005,0.163,3.13
Sky_14,3359528810,107635744,4699508,3687045,1556277,97692914,0.245314,0.295723,0.124852,0.665889,0.198,3.2
Sky_15,3359551894,104381775,4686489,1963787,636329,97095170,0.244635,0.146647,0.124088,0.515369,0.153,3.11
Sky_2,3359532538,108293925,4698449,3984312,1844224,97766940,0.245259,0.328729,0.124946,0.698935,0.208,3.22
Sky_3,3359550359,104442726,4714274,1907277,770694,97050481,0.246085,0.151038,0.124031,0.521153,0.155,3.11
Sky_4,3359523918,104357315,3805542,2611869,1113588,96826316,0.198649,0.210116,0.123744,0.532509,0.159,3.11
Sky_5,3359552383,112270233,7356870,3590463,1893997,99428903,0.384029,0.309324,0.12707,0.820422,0.244,3.34
Sky_6,3359537128,113513174,8739942,3224262,1489922,100059048,0.456225,0.26588,0.127875,0.84998,0.253,3.38
Sky_7,3359546342,102489874,3222086,1710976,1292582,96264230,0.168193,0.169401,0.123026,0.460619,0.137,3.05
Sky_8,3359542523,105895335,5296225,1736538,967031,97895541,0.276463,0.152481,0.125111,0.554055,0.165,3.15
Sky_9,3359550974,103347075,3037353,2710878,1292987,96305857,0.15855,0.225818,0.123079,0.507447,0.151,3.08
