node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,73.29,0,0,,0,0,,,0,,,0,,
02:00,98.0,87.0,91.27,119,119,100.0,6,6,100.0,100.0,119,29.17,227.88,6,32.0,250.0
03:00,98.0,98.0,98.33,119,118,99.16,6,6,100.0,100.0,118,98.61,770.39,6,0.0,0.0
04:00,100.0,72.0,94.19,119,119,100.0,6,6,100.0,100.0,119,18.54,144.83,6,30.0,234.38
05:00,100.0,87.0,84.97,119,119,100.0,6,6,100.0,100.0,119,15.9,124.21,6,31.67,247.4
06:00,100.0,71.0,94.71,119,119,100.0,6,6,100.0,100.0,119,39.85,311.32,6,9.67,75.52
07:00,100.0,72.0,90.25,119,119,100.0,5,5,100.0,100.0,119,40.41,315.72,5,0.0,0.0
08:00,98.0,98.0,98.93,119,118,99.16,5,5,100.0,100.0,118,17.62,137.65,5,44.8,350.0
09:00,100.0,71.0,88.31,119,119,100.0,5,5,100.0,100.0,119,4.08,31.84,5,30.0,234.38
10:00,100.0,66.0,96.62,119,118,99.16,5,5,100.0,100.0,118,47.37,370.1,5,6.8,53.12
11:00,100.0,70.0,83.91,119,119,100.0,5,5,100.0,100.0,119,93.02,726.69,5,0.0,0.0
12:00,100.0,60.0,95.42,119,118,99.16,5,5,100.0,100.0,118,116.04,906.58,5,0.0,0.0
13:00,96.0,96.0,99.42,119,119,100.0,5,5,100.0,100.0,119,46.03,359.64,5,10.6,82.81
14:00,85.0,86.0,89.49,119,119,100.0,5,5,100.0,100.0,119,11.34,88.63,5,51.8,404.69
15:00,100.0,100.0,99.55,119,119,100.0,5,5,100.0,100.0,119,36.51,285.25,5,11.4,89.06
