mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359557652,116533496,3061370,6388114,4237525,102846487,0.159804,0.599286,0.131438,0.890527,0.265,3.47
Sky_10,3359548366,108124281,5481673,3368747,1230571,98043290,0.286143,0.259402,0.125299,0.670844,0.2,3.22
Sky_11,3359558763,117861721,9655462,4211691,2633349,101361219,0.504015,0.38606,0.12954,1.019615,0.303,3.51
Sky_12,3359572763,108530275,6069641,2979909,1160055,98320670,0.316835,0.233494,0.125654,0.675983,0.201,3.23
Sky_13,3359568301,104967041,4932732,1815940,852907,97365462,0.257489,0.150523,0.124433,0.532445,0.158,3.12
Sky_14,3359549692,108820993,4957109,4044285,1853263,97966336,0.258761,0.332622,0.125201,0.716584,0.213,3.24
Sky_15,3359547914,106610850,5175197,2816447,1005265,97613941,0.270145,0.215545,0.124751,0.61044,0.182,3.17
Sky_2,3359558833,109714122,4959699,4175669,2415025,98163729,0.258896,0.371715,0.125453,0.756065,0.225,3.27
Sky_3,3359576399,105997299,5118702,2536799,977945,97363853,0.267196,0.198232,0.124431,0.589859,0.176,3.16
Sky_4,3359564928,106884584,5564411,2429838,1077083,97813252,0.290462,0.19779,0.125005,0.613258,0.183,3.18
Sky_5,3359559796,114638479,7578390,4442125,2676192,99941772,0.395592,0.401473,0.127726,0.924791,0.275,3.41
Sky_6,3359568021,111055667,8315524,2389762,1055129,99295252,0.43407,0.194292,0.126899,0.755262,0.225,3.31
Sky_7,3359559820,105395544,3128052,2887317,2678376,96701799,0.163284,0.313905,0.123585,0.600774,0.179,3.14
Sky_8,3359555581,106940074,5190852,2821623,1323562,97604037,0.270962,0.233788,0.124738,0.629489,0.187,3.18
Sky_9,3359575395,105886904,3418754,3762194,2007087,96698869,0.178459,0.325387,0.123581,0.627428,0.187,3.15
