node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,70.0,0,0,,0,0,,,0,,,0,,
02:00,93.0,86.0,90.7,119,119,100.0,6,6,100.0,100.0,119,59.71,466.45,6,16.0,125.0
03:00,98.0,98.0,98.33,119,119,100.0,6,6,100.0,100.0,119,37.89,296.02,6,13.33,104.17
04:00,100.0,74.0,94.95,119,119,100.0,6,6,100.0,100.0,119,78.41,612.59,6,0.0,0.0
05:00,100.0,69.0,81.94,119,119,100.0,6,6,100.0,100.0,119,0.02,0.13,6,75.83,592.45
06:00,100.0,71.0,95.1,119,119,100.0,6,6,100.0,100.0,119,59.04,461.27,6,0.17,1.3
07:00,100.0,65.0,85.7,119,119,100.0,5,5,100.0,100.0,119,18.34,143.25,5,20.4,159.38
08:00,97.0,98.0,96.92,119,118,99.16,5,5,100.0,100.0,118,73.52,574.35,5,1.4,10.94
09:00,100.0,73.0,82.84,119,118,99.16,5,5,100.0,100.0,118,0.04,0.33,5,60.8,475.0
10:00,100.0,66.0,95.92,119,119,100.0,5,5,100.0,100.0,119,0.71,5.51,5,69.8,545.31
11:00,98.0,73.0,82.36,119,118,99.16,5,5,100.0,100.0,118,0.45,3.51,5,88.4,690.62
12:00,100.0,55.0,94.3,119,119,100.0,5,5,100.0,100.0,119,82.2,642.2,5,0.0,0.0
13:00,100.0,98.0,99.08,119,117,98.32,5,5,100.0,100.0,117,25.75,201.19,5,21.6,168.75
14:00,98.0,98.0,92.98,119,119,100.0,5,5,100.0,100.0,119,49.11,383.67,5,26.6,207.81
15:00,95.0,98.0,97.64,119,118,99.16,5,5,100.0,100.0,118,1.87,14.63,5,49.8,389.06
