node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,76.0,0,0,,0,0,,,0,,,0,,
02:00,85.0,86.0,85.08,119,119,100.0,6,6,100.0,100.0,119,77.18,603.01,6,0.17,1.3
03:00,96.0,96.0,95.72,119,119,100.0,6,6,100.0,100.0,119,42.06,328.58,6,12.5,97.66
04:00,100.0,67.0,94.35,119,119,100.0,6,6,100.0,100.0,119,103.45,808.23,6,0.0,0.0
05:00,100.0,70.0,81.63,119,119,100.0,6,6,100.0,100.0,119,3.29,25.67,6,44.17,345.05
06:00,100.0,67.0,93.51,119,119,100.0,6,6,100.0,100.0,119,107.2,837.51,6,0.0,0.0
07:00,100.0,77.0,90.13,119,119,100.0,5,5,100.0,100.0,119,1.29,10.04,5,44.4,346.88
08:00,97.0,97.0,95.96,119,119,100.0,5,5,100.0,100.0,119,82.29,642.86,5,0.0,0.0
09:00,100.0,73.0,90.28,119,119,100.0,5,5,100.0,100.0,119,26.82,209.56,5,21.6,168.75
10:00,98.0,63.0,94.46,119,119,100.0,5,5,100.0,100.0,119,116.11,907.1,5,0.0,0.0
11:00,98.0,75.0,85.94,119,119,100.0,5,5,100.0,100.0,119,88.7,692.95,5,0.0,0.0
12:00,100.0,71.0,94.64,119,119,100.0,5,5,100.0,100.0,119,112.08,875.59,5,0.0,0.0
13:00,97.0,97.0,98.05,119,117,98.32,5,5,100.0,100.0,117,20.88,163.13,5,30.0,234.38
14:00,91.0,91.0,93.56,119,118,99.16,5,5,100.0,100.0,118,120.47,941.14,5,0.0,0.0
15:00,97.0,98.0,98.95,119,118,99.16,5,5,100.0,100.0,118,127.1,992.98,5,0.0,0.0
