mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359601685,117391432,3053201,6355580,4587205,103395446,0.159377,0.617173,0.132139,0.90869,0.27,3.49
Sky_10,3359572764,107579077,5126403,2952651,1427166,98072857,0.267598,0.247022,0.125337,0.639957,0.19,3.2
Sky_11,3359581971,115290038,9094080,3585046,1930188,100680724,0.474711,0.311059,0.12867,0.91444,0.272,3.43
Sky_12,3359590801,110508922,7087206,3135709,1152281,99133726,0.369952,0.241843,0.126693,0.738488,0.22,3.29
Sky_13,3359586694,105711366,4819906,2457023,971082,97463355,0.251599,0.193345,0.124558,0.569502,0.17,3.15
Sky_14,3359591866,107349205,4476418,3618634,1551197,97702956,0.233669,0.291578,0.124864,0.650112,0.194,3.2
Sky_15,3359601331,107016355,4748615,2753997,1278015,98235728,0.247878,0.227405,0.125545,0.600828,0.179,3.19
Sky_2,3359598300,109198574,4755146,4459028,2161454,97822946,0.248219,0.373395,0.125018,0.746632,0.222,3.25
Sky_3,3359584743,104818702,4799225,2054821,889686,97074970,0.25052,0.16607,0.124062,0.540652,0.161,3.12
Sky_4,3359597037,109566215,6392866,3250546,1470877,98451926,0.333708,0.266288,0.125822,0.725817,0.216,3.26
Sky_5,3359578265,114034216,8756107,3274182,1706642,100297285,0.457069,0.280918,0.12818,0.866167,0.258,3.39
Sky_6,3359573939,108432852,5658368,2949193,1622753,98202538,0.295367,0.257858,0.125503,0.678727,0.202,3.23
Sky_7,3359582622,103782870,3032417,2955500,1389115,96405838,0.158292,0.245036,0.123207,0.526535,0.157,3.09
Sky_8,3359577865,104027174,4541045,1714071,809158,96962900,0.237043,0.14231,0.123919,0.503271,0.15,3.1
Sky_9,3359592725,106851367,3446999,4295443,2227422,96881503,0.179933,0.36789,0.123815,0.671637,0.2,3.18
