node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,71.84,0,0,,0,0,,,0,,,0,,
02:00,96.0,91.0,92.87,119,119,100.0,6,6,100.0,100.0,119,125.45,980.11,6,0.0,0.0
03:00,100.0,98.0,99.67,119,118,99.16,6,6,100.0,100.0,118,141.36,1104.41,6,0.0,0.0
04:00,100.0,67.0,95.26,119,119,100.0,6,6,100.0,100.0,119,121.47,948.99,6,0.0,0.0
05:00,100.0,85.0,86.09,119,119,100.0,6,6,100.0,100.0,119,125.48,980.3,6,0.0,0.0
06:00,100.0,62.0,96.91,119,119,100.0,6,6,100.0,100.0,119,65.92,515.03,6,0.0,0.0
07:00,100.0,80.0,90.78,119,119,100.0,5,5,100.0,100.0,119,35.55,277.77,5,0.8,6.25
08:00,100.0,100.0,98.97,119,119,100.0,5,5,100.0,100.0,119,33.61,262.61,5,9.2,71.88
09:00,100.0,75.0,85.7,119,119,100.0,5,5,100.0,100.0,119,146.18,1142.07,5,0.0,0.0
10:00,100.0,59.0,96.13,119,119,100.0,5,5,100.0,100.0,119,30.12,235.29,5,3.2,25.0
11:00,100.0,78.0,84.78,119,119,100.0,5,5,100.0,100.0,119,32.48,253.74,5,18.0,140.62
12:00,100.0,55.0,96.05,119,119,100.0,5,5,100.0,100.0,119,127.07,992.71,5,0.0,0.0
13:00,98.0,98.0,99.67,119,118,99.16,5,5,100.0,100.0,118,146.75,1146.52,5,0.0,0.0
14:00,83.0,78.0,90.21,119,119,100.0,5,5,100.0,100.0,119,69.95,546.48,5,0.0,0.0
15:00,98.0,97.0,98.63,119,119,100.0,5,5,100.0,100.0,119,110.48,863.12,5,0.0,0.0
