node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,74.93,0,0,,0,0,,,0,,,0,,
02:00,86.0,86.0,89.81,119,119,100.0,6,6,100.0,100.0,119,10.41,81.34,6,49.0,382.81
03:00,96.0,98.0,97.39,119,119,100.0,6,6,100.0,100.0,119,0.0,0.0,6,88.0,687.5
04:00,100.0,76.0,95.53,119,118,99.16,6,6,100.0,100.0,118,0.31,2.45,6,104.0,812.5
05:00,100.0,82.0,83.31,119,118,99.16,6,6,100.0,100.0,118,0.0,0.0,6,109.67,856.77
06:00,100.0,70.0,94.7,119,119,100.0,6,6,100.0,100.0,119,0.33,2.56,6,62.5,488.28
07:00,100.0,72.0,91.87,119,119,100.0,5,5,100.0,100.0,119,0.09,0.72,5,58.2,454.69
08:00,95.0,98.0,97.68,119,119,100.0,5,5,100.0,100.0,119,0.0,0.0,5,127.2,993.75
09:00,100.0,75.0,87.17,119,119,100.0,5,5,100.0,100.0,119,0.0,0.0,5,114.6,895.31
10:00,100.0,68.0,95.13,119,118,99.16,5,5,100.0,100.0,118,0.0,0.0,5,87.6,684.38
11:00,98.0,88.0,86.57,119,119,100.0,5,5,100.0,100.0,119,0.0,0.0,5,137.4,1073.44
12:00,98.0,65.0,95.19,119,118,99.16,5,5,100.0,100.0,118,0.11,0.86,5,48.8,381.25
13:00,100.0,98.0,99.74,119,119,100.0,5,5,100.0,100.0,119,0.0,0.0,5,111.4,870.31
14:00,86.0,98.0,90.61,119,117,98.32,5,5,100.0,100.0,117,14.22,111.11,5,39.6,309.38
15:00,98.0,98.0,98.33,119,119,100.0,5,5,100.0,100.0,119,0.0,0.0,5,142.2,1110.94
