mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359700810,116760648,2986912,6168514,4274358,103330864,0.155917,0.588978,0.132057,0.876952,0.261,3.48
Sky_10,3359697399,105223272,3517635,3291011,1459608,96955018,0.183621,0.267935,0.123909,0.575464,0.171,3.13
Sky_11,3359687955,115824559,8978621,3913707,2121554,100810677,0.468684,0.340389,0.128836,0.937909,0.279,3.45
Sky_12,3359703034,111184938,7425601,2834074,1681743,99243520,0.387616,0.254692,0.126833,0.769142,0.229,3.31
Sky_13,3359712852,105683035,5349802,2047600,840515,97445118,0.27926,0.16289,0.124535,0.566684,0.169,3.15
Sky_14,3359699705,110063240,4774429,4575282,2250288,98463241,0.249225,0.384962,0.125836,0.760023,0.226,3.28
Sky_15,3359697715,107763123,5063410,3571023,1343924,97784766,0.26431,0.277203,0.124969,0.666482,0.198,3.21
Sky_2,3359695391,108412865,4403080,4232066,2086504,97691215,0.229841,0.356367,0.124849,0.711057,0.212,3.23
Sky_3,3359691834,104843997,4541692,2452235,853155,96996915,0.237076,0.186424,0.123962,0.547462,0.163,3.12
Sky_4,3359697609,108833620,6041181,3282872,1237022,98272545,0.31535,0.254922,0.125592,0.695864,0.207,3.24
Sky_5,3359712674,111945408,7358996,3391910,1833929,99360573,0.38414,0.294737,0.126983,0.80586,0.24,3.33
Sky_6,3359705051,108936035,6576655,2134824,1356410,98868146,0.343301,0.196906,0.126353,0.66656,0.198,3.24
Sky_7,3359708522,102588400,3250574,2108429,1052601,96176796,0.16968,0.178282,0.122914,0.470876,0.14,3.05
Sky_8,3359689529,104559473,4580507,2176905,858186,96943875,0.239102,0.171179,0.123894,0.534176,0.159,3.11
Sky_9,3359693159,106947162,3232256,4678297,2092057,96944552,0.168724,0.381848,0.123895,0.674467,0.201,3.18
