node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,72.56,0,0,,0,0,,,0,,,0,,
02:00,91.0,92.0,89.63,119,119,100.0,6,6,100.0,100.0,119,18.45,144.17,6,35.5,277.34
03:00,96.0,100.0,98.67,119,119,100.0,6,6,100.0,100.0,119,118.99,929.62,6,0.0,0.0
04:00,100.0,62.0,96.39,119,119,100.0,6,6,100.0,100.0,119,126.51,988.38,6,0.0,0.0
05:00,100.0,76.0,86.79,119,119,100.0,6,6,100.0,100.0,119,129.81,1014.12,6,0.0,0.0
06:00,100.0,80.0,94.51,119,118,99.16,6,6,100.0,100.0,118,60.63,473.65,6,0.0,0.0
07:00,100.0,78.0,86.52,119,119,100.0,5,5,100.0,100.0,119,27.53,215.07,5,10.2,79.69
08:00,93.0,93.0,96.68,119,119,100.0,5,5,100.0,100.0,119,72.62,567.36,5,0.0,0.0
09:00,100.0,77.0,87.78,119,119,100.0,5,5,100.0,100.0,119,91.88,717.83,5,0.0,0.0
10:00,100.0,68.0,95.3,119,119,100.0,5,5,100.0,100.0,119,58.77,459.16,5,0.0,0.0
11:00,98.0,79.0,81.95,119,119,100.0,5,5,100.0,100.0,119,73.92,577.53,5,0.0,0.0
12:00,100.0,100.0,93.09,119,118,99.16,5,5,100.0,100.0,118,72.48,566.27,5,0.0,0.0
13:00,100.0,97.0,99.22,119,118,99.16,5,5,100.0,100.0,118,134.05,1047.27,5,0.0,0.0
14:00,97.0,97.0,90.95,119,119,100.0,5,5,100.0,100.0,119,91.57,715.4,5,0.0,0.0
15:00,97.0,95.0,96.76,119,118,99.16,5,5,100.0,100.0,118,89.45,698.82,5,0.0,0.0
