mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359697610,115751440,2988217,6297403,4224756,102241064,0.155985,0.59345,0.130664,0.880099,0.262,3.45
Sky_10,3359689182,106944934,4709694,3113030,1549881,97572329,0.245846,0.262988,0.124697,0.633532,0.189,3.18
Sky_11,3359686890,116329557,9024168,4128124,2192544,100984721,0.471062,0.356486,0.129058,0.956606,0.285,3.46
Sky_12,3359685414,109548124,5985972,3526163,1423412,98612577,0.312468,0.279156,0.126027,0.717651,0.214,3.26
Sky_13,3359680521,105663858,5190349,2230496,803308,97439705,0.270936,0.171107,0.124528,0.566571,0.169,3.15
Sky_14,3359688482,108306242,4677861,3739494,1989613,97899274,0.244184,0.323122,0.125115,0.692421,0.206,3.22
Sky_15,3359681424,106246455,4978188,2638340,1065819,97564108,0.259861,0.208915,0.124687,0.593463,0.177,3.16
Sky_2,3359695029,109266325,5015629,4334144,1999396,97917156,0.261816,0.357212,0.125138,0.744166,0.221,3.25
Sky_3,3359683691,105196253,4502129,2523187,1033725,97137212,0.235011,0.20061,0.124141,0.559762,0.167,3.13
Sky_4,3359679419,106653379,5259590,2591261,1107514,97695014,0.274551,0.208611,0.124854,0.608016,0.181,3.17
Sky_5,3359703799,115395306,9611071,3280050,1668216,100835969,0.501698,0.279082,0.128868,0.909648,0.271,3.43
Sky_6,3359688126,108152001,5560503,3185250,1391431,98014817,0.290258,0.258125,0.125263,0.673646,0.201,3.22
Sky_7,3359688005,105607758,3299337,3719702,1974958,96613761,0.172225,0.321179,0.123472,0.616877,0.184,3.14
Sky_8,3359684508,105791101,4974848,2419276,1091004,97305973,0.259687,0.19798,0.124357,0.582024,0.173,3.15
Sky_9,3359695075,107564446,3235908,4845532,2328345,97154661,0.168914,0.404607,0.124164,0.697685,0.208,3.2
