mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359629673,116121139,3059748,6135727,4000323,102925341,0.159719,0.571673,0.131539,0.862931,0.257,3.46
Sky_10,3359631280,107889998,5103092,2875162,1804078,98107666,0.266381,0.263909,0.125382,0.655672,0.195,3.21
Sky_11,3359645935,118420568,10743748,3804042,2020031,101852747,0.560824,0.328478,0.130168,1.019469,0.303,3.52
Sky_12,3359646317,107499841,4982378,3207791,1425649,97884023,0.26008,0.261326,0.125096,0.646502,0.192,3.2
Sky_13,3359625622,108175647,5463275,3266553,1368119,98077700,0.285183,0.261396,0.125343,0.671922,0.2,3.22
Sky_14,3359621693,107742122,4581352,3649042,1781063,97730665,0.239147,0.306258,0.1249,0.670304,0.2,3.21
Sky_15,3359639670,106010157,5273677,2269070,843470,97623940,0.275286,0.175547,0.124763,0.575597,0.171,3.16
Sky_2,3359621417,108334195,4711469,3731889,1998015,97892822,0.245939,0.323167,0.125107,0.694212,0.207,3.22
Sky_3,3359625641,105971786,4547329,3270975,962468,97191014,0.237371,0.238766,0.12421,0.600347,0.179,3.15
Sky_4,3359641463,105025742,4077849,2754316,1085182,97108395,0.212864,0.216548,0.124105,0.553516,0.165,3.13
Sky_5,3359618339,113087668,7289335,3830126,2264873,99703334,0.380503,0.343758,0.127421,0.851682,0.254,3.37
Sky_6,3359646452,112152782,8344935,2858128,1304655,99645064,0.435606,0.234781,0.127346,0.797733,0.237,3.34
Sky_7,3359638351,102688176,3169118,2219175,1165067,96134816,0.165428,0.190871,0.12286,0.47916,0.143,3.06
Sky_8,3359635112,104881046,5285920,1476620,607383,97511123,0.275925,0.117538,0.124619,0.518082,0.154,3.12
Sky_9,3359633259,104494481,3083616,2235113,2468237,96707515,0.160965,0.265269,0.123592,0.549826,0.164,3.11
