mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359611245,116728607,3057989,6227171,4384369,103059078,0.159627,0.598491,0.13171,0.889827,0.265,3.47
Sky_10,3359626892,105962672,4814891,2524063,1139280,97484438,0.251337,0.206613,0.124585,0.582535,0.173,3.15
Sky_11,3359639338,112927920,5676212,5173660,2816434,99261614,0.296298,0.450641,0.126856,0.873796,0.26,3.36
Sky_12,3359638844,114853448,9827958,3178290,1170439,100676761,0.513019,0.245268,0.128665,0.886953,0.264,3.42
Sky_13,3359634933,105742485,5110773,2289817,904958,97436937,0.266782,0.180185,0.124524,0.571492,0.17,3.15
Sky_14,3359635683,109200202,4631530,4390290,2025826,98152556,0.241766,0.361869,0.125439,0.729074,0.217,3.25
Sky_15,3359627690,104892472,4497505,2347915,871013,97176039,0.23477,0.181548,0.124191,0.540508,0.161,3.12
Sky_2,3359623103,107561026,4851368,3353410,1590695,97765553,0.253241,0.278848,0.124944,0.657033,0.196,3.2
Sky_3,3359639878,106988527,4925882,3440749,1203778,97418118,0.257131,0.261951,0.1245,0.643583,0.192,3.18
Sky_4,3359617251,106102346,4541018,2680626,1174983,97705719,0.237041,0.217456,0.124868,0.579365,0.172,3.16
Sky_5,3359627116,118404872,10186639,4340793,2193071,101684369,0.531743,0.36851,0.129953,1.030205,0.307,3.52
Sky_6,3359632713,109434398,6483020,3257275,1222734,98471369,0.338414,0.252673,0.125846,0.716933,0.213,3.26
Sky_7,3359631696,105601154,3624833,3598128,1596742,96781451,0.189216,0.292991,0.123687,0.605894,0.18,3.14
Sky_8,3359627716,105519868,4791837,2486301,960359,97281371,0.250134,0.194392,0.124326,0.568851,0.169,3.14
Sky_9,3359635109,107363789,3184898,5027345,2198151,96953395,0.166252,0.407518,0.123906,0.697676,0.208,3.2
