node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,72.89,0,0,,0,0,,,0,,,0,,
02:00,96.0,96.0,93.33,119,119,100.0,6,6,100.0,100.0,119,66.86,522.32,6,1.0,7.81
03:00,98.0,98.0,99.61,119,118,99.16,6,6,100.0,100.0,118,103.95,812.1,6,0.0,0.0
04:00,100.0,67.0,96.85,119,117,98.32,6,6,100.0,100.0,117,54.31,424.28,6,1.33,10.42
05:00,100.0,92.0,86.97,119,119,100.0,6,6,100.0,100.0,119,11.75,91.78,6,28.67,223.96
06:00,100.0,83.0,98.14,119,119,100.0,6,6,100.0,100.0,119,90.0,703.12,6,0.0,0.0
07:00,100.0,71.0,90.89,119,119,100.0,5,5,100.0,100.0,119,78.44,612.79,5,0.0,0.0
08:00,98.0,98.0,97.58,119,119,100.0,5,5,100.0,100.0,119,56.41,440.72,5,2.4,18.75
09:00,100.0,68.0,87.05,119,119,100.0,5,5,100.0,100.0,119,118.41,925.09,5,0.0,0.0
10:00,100.0,62.0,96.59,119,119,100.0,5,5,100.0,100.0,119,9.86,77.01,5,29.6,231.25
11:00,100.0,80.0,85.49,119,119,100.0,5,5,100.0,100.0,119,63.64,497.18,5,0.4,3.12
12:00,100.0,53.0,95.32,119,119,100.0,5,5,100.0,100.0,119,80.33,627.56,5,0.0,0.0
13:00,97.0,97.0,98.21,119,118,99.16,5,5,100.0,100.0,118,76.44,597.19,5,0.6,4.69
14:00,83.0,97.0,88.34,119,119,100.0,5,5,100.0,100.0,119,16.33,127.56,5,38.0,296.88
15:00,95.0,97.0,96.24,119,119,100.0,5,5,100.0,100.0,119,32.11,250.85,5,15.6,121.88
