mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359685163,117682828,2989577,6343027,4908493,103441731,0.156056,0.634586,0.132199,0.92284,0.275,3.5
Sky_10,3359672003,109432250,7024391,2498221,1140475,98769163,0.366673,0.205222,0.126227,0.698123,0.208,3.26
Sky_11,3359687768,112462884,5695520,4553407,3001175,99212782,0.297306,0.426078,0.126794,0.850179,0.253,3.35
Sky_12,3359693084,113469175,9939720,2303901,859689,100365865,0.518853,0.178426,0.128268,0.825547,0.246,3.38
Sky_13,3359688878,105816651,5004884,1558166,1076233,98177368,0.261255,0.14858,0.125471,0.535306,0.159,3.15
Sky_14,3359680636,109694664,4943519,4368636,2156580,98225929,0.258052,0.368022,0.125533,0.751607,0.224,3.27
Sky_15,3359677538,106862968,5097071,2986829,1055862,97723206,0.266067,0.228008,0.12489,0.618965,0.184,3.18
Sky_2,3359673503,107391216,4692453,3724126,1424654,97549983,0.244946,0.290391,0.124669,0.660006,0.196,3.2
Sky_3,3359699104,105476178,5029117,2043897,1049959,97353205,0.26252,0.174493,0.124417,0.561431,0.167,3.14
Sky_4,3359697609,107405467,5838697,2520240,1018346,98028184,0.30478,0.199576,0.12528,0.629636,0.187,3.2
Sky_5,3359688318,117866953,10231831,3625833,2426750,101582539,0.534102,0.341366,0.129822,1.00529,0.299,3.51
Sky_6,3359694656,104055607,3999408,2106602,1063138,96886459,0.208769,0.178773,0.123821,0.511363,0.152,3.1
Sky_7,3359676212,106207386,3466622,4007216,1829561,96903987,0.180958,0.329194,0.123843,0.633995,0.189,3.16
Sky_8,3359688147,106795191,4839526,2091613,1271337,98592715,0.252623,0.18967,0.126001,0.568295,0.169,3.18
Sky_9,3359674763,106676472,3616586,3952594,2160124,96947168,0.188786,0.344757,0.123898,0.657442,0.196,3.18
