mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359703060,116690090,3016869,6289879,4388016,102995326,0.157481,0.602233,0.131628,0.891342,0.265,3.47
Sky_10,3359688470,104959117,3461503,3434330,1219078,96844206,0.18069,0.262452,0.123767,0.56691,0.169,3.12
Sky_11,3359696568,120941021,11764832,4464927,2150749,102560513,0.614124,0.373124,0.131072,1.118321,0.333,3.6
Sky_12,3359700464,108994594,4752985,3960868,1840677,98440064,0.248106,0.327207,0.125806,0.701119,0.209,3.24
Sky_13,3359679867,105351141,5485918,1640760,675897,97548566,0.286365,0.130659,0.124667,0.541691,0.161,3.14
Sky_14,3359689352,107834496,4571516,3718402,1688988,97855590,0.238633,0.304977,0.125059,0.668669,0.199,3.21
Sky_15,3359689830,106937755,5417686,2680406,1054381,97785282,0.282803,0.210642,0.12497,0.618415,0.184,3.18
Sky_2,3359702643,111031787,5522774,4682090,2304180,98522743,0.288289,0.394026,0.125912,0.808226,0.241,3.3
Sky_3,3359698958,107006244,4942611,3306297,1191222,97566114,0.258004,0.25366,0.124689,0.636354,0.189,3.18
Sky_4,3359680968,108740044,6261564,2799803,1241722,98436955,0.326854,0.227942,0.125802,0.680598,0.203,3.24
Sky_5,3359679612,117806025,10696501,3602295,1990938,101516291,0.558357,0.315458,0.129738,1.003554,0.299,3.51
Sky_6,3359683352,106853501,4834211,2871353,1204035,97943902,0.252346,0.229852,0.125172,0.60737,0.181,3.18
Sky_7,3359701190,108886466,3385267,5136275,2978066,97386858,0.176711,0.457649,0.12446,0.75882,0.226,3.24
Sky_8,3359697612,107902111,5318469,3436009,1309721,97837912,0.277624,0.267659,0.125037,0.67032,0.2,3.21
Sky_9,3359676400,104516496,3235635,2423910,2066103,96790848,0.1689,0.253237,0.123699,0.545836,0.162,3.11
