node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,77.29,0,0,,0,0,,,0,,,0,,
02:00,85.0,87.0,91.48,119,119,100.0,6,6,100.0,100.0,119,0.13,1.05,6,87.0,679.69
03:00,97.0,97.0,98.17,119,119,100.0,6,6,100.0,100.0,119,0.0,0.0,6,134.0,1046.88
04:00,100.0,67.0,94.12,119,119,100.0,6,6,100.0,100.0,119,0.97,7.55,6,62.33,486.98
05:00,100.0,80.0,83.26,119,118,99.16,6,6,100.0,100.0,118,49.65,387.91,6,4.33,33.85
06:00,100.0,67.0,94.01,119,119,100.0,6,6,100.0,100.0,119,0.25,1.97,6,78.33,611.98
07:00,100.0,72.0,92.31,119,119,100.0,5,5,100.0,100.0,119,0.09,0.72,5,48.6,379.69
08:00,96.0,96.0,97.76,119,119,100.0,5,5,100.0,100.0,119,0.01,0.07,5,118.6,926.56
09:00,100.0,73.0,90.02,119,118,99.16,5,5,100.0,100.0,118,1.09,8.54,5,54.6,426.56
10:00,100.0,65.0,94.75,119,119,100.0,5,5,100.0,100.0,119,0.0,0.0,5,142.0,1109.38
11:00,100.0,78.0,84.89,119,117,98.32,5,5,100.0,100.0,117,0.74,5.74,5,53.8,420.31
12:00,100.0,72.0,97.0,119,119,100.0,5,5,100.0,100.0,119,44.34,346.38,5,14.8,115.62
13:00,98.0,98.0,98.99,119,118,99.16,5,5,100.0,100.0,118,26.25,205.11,5,28.2,220.31
14:00,87.0,91.0,90.51,119,119,100.0,5,5,100.0,100.0,119,0.58,4.53,5,83.6,653.12
15:00,100.0,100.0,99.33,119,117,98.32,5,5,100.0,100.0,117,0.0,0.0,5,117.4,917.19
