node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,70.88,0,0,0,0,,,,0,0,0,0,0,,,,,0,0,,,0,,
02:00,90.0,97.0,90.06,119,114,119,119,95.8,95.8,95.8,1,3,3,3,3,100.0,100.0,100.0,100.0,1,114,6.31,49.27,3,135.33,1057.29
03:00,99.0,99.0,87.03,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,1.34,10.44,3,247.67,1934.9
04:00,93.0,91.0,92.66,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,11.59,90.56,3,141.67,1106.77
05:00,98.0,98.0,98.0,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,100.0,1,118,62.33,486.96,3,54.33,424.48
06:00,93.0,98.0,89.07,119,107,119,119,89.92,89.92,89.92,1,3,3,3,3,100.0,100.0,100.0,100.0,1,107,5.02,39.21,3,152.67,1192.71
07:00,90.0,87.0,83.02,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,7.2,56.22,3,77.0,601.56
08:00,90.0,87.0,83.05,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,0.29,2.29,3,94.0,734.38
09:00,84.0,88.0,86.18,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,6.5,50.75,3,109.0,851.56
10:00,92.0,85.0,90.97,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,1.54,12.02,3,144.0,1125.0
11:00,87.0,98.0,89.96,119,111,119,119,93.28,93.28,93.28,1,3,3,3,3,100.0,100.0,100.0,100.0,1,111,10.5,82.0,3,57.0,445.31
12:00,87.0,87.0,84.66,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,100.0,1,118,53.22,415.78,3,5.67,44.27
13:00,100.0,100.0,83.08,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,34.6,270.3,3,15.33,119.79
14:00,91.0,85.0,84.66,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,3.77,29.45,3,84.0,656.25
15:00,90.0,99.0,91.34,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,2.03,15.89,3,143.67,1122.4
16:00,99.0,89.0,92.95,119,112,119,119,94.12,94.12,94.12,1,3,3,3,3,100.0,100.0,100.0,100.0,1,112,0.51,3.98,3,96.33,752.6
17:00,100.0,66.0,86.55,119,113,119,119,94.96,94.96,94.96,1,3,3,3,3,100.0,100.0,100.0,100.0,1,113,0.53,4.15,3,100.0,781.25
18:00,97.0,92.0,93.43,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,10.34,80.82,3,98.0,765.62
19:00,100.0,100.0,86.58,119,118,119,119,99.16,99.16,99.16,1,2,2,2,2,100.0,100.0,100.0,100.0,1,118,34.45,269.13,2,9.5,74.22
20:00,96.0,87.0,88.0,119,112,119,119,94.12,94.12,94.12,1,2,2,2,2,100.0,100.0,100.0,100.0,1,112,5.65,44.15,2,114.0,890.62
21:00,97.0,88.0,93.03,119,114,119,119,95.8,95.8,95.8,1,2,2,2,2,100.0,100.0,100.0,100.0,1,114,12.97,101.36,2,83.5,652.34
22:00,100.0,90.0,88.68,119,111,119,119,93.28,93.28,93.28,1,2,2,2,2,100.0,100.0,100.0,100.0,1,111,0.33,2.6,2,106.0,828.12
23:00,100.0,77.0,80.38,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,19.28,150.66,2,26.5,207.03
24:00,99.0,62.0,87.33,119,110,119,119,92.44,92.44,92.44,1,2,2,2,2,100.0,100.0,100.0,100.0,1,110,25.58,199.86,2,68.5,535.16
25:00,91.0,100.0,92.78,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,52.74,412.04,2,10.5,82.03
26:00,100.0,97.0,98.76,119,111,119,119,93.28,93.28,93.28,1,2,2,2,2,100.0,100.0,100.0,100.0,1,111,6.86,53.56,2,107.0,835.94
27:00,99.0,85.0,89.43,119,114,119,119,95.8,95.8,95.8,1,2,2,2,2,100.0,100.0,100.0,100.0,1,114,10.64,83.13,2,71.5,558.59
28:00,96.0,85.0,87.36,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,6.32,49.37,2,60.0,468.75
29:00,90.0,100.0,92.65,119,112,119,119,94.12,94.12,94.12,1,2,2,2,2,100.0,100.0,100.0,100.0,1,112,3.57,27.9,2,142.0,1109.38
30:00,100.0,98.0,98.88,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,30.17,235.67,2,74.0,578.12
