node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,68.86,0,0,0,0,,,,0,0,0,0,0,,,,,0,0,,,0,,
02:00,93.0,98.0,89.57,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,31.66,247.37,3,51.0,398.44
03:00,95.0,85.0,86.85,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,108.83,850.23,3,0.0,0.0
04:00,92.0,95.0,91.95,119,113,119,119,94.96,94.96,94.96,1,3,3,3,3,100.0,100.0,100.0,100.0,1,113,30.05,234.79,3,70.0,546.88
05:00,99.0,97.0,95.18,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,24.03,187.77,3,51.67,403.65
06:00,91.0,96.0,90.56,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,50.42,393.89,3,60.0,468.75
07:00,80.0,91.0,84.12,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,55.06,430.16,3,14.67,114.58
08:00,95.0,87.0,81.7,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,23.62,184.54,3,66.0,515.62
09:00,88.0,88.0,81.08,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,24.36,190.3,3,71.33,557.29
10:00,86.0,96.0,89.07,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,59.32,463.43,3,36.0,281.25
11:00,100.0,87.0,92.28,119,113,119,119,94.96,94.96,94.96,1,3,3,3,3,100.0,100.0,100.0,100.0,1,113,102.75,802.75,3,7.33,57.29
12:00,99.0,67.0,87.81,119,109,119,119,91.6,91.6,91.6,1,3,3,3,3,100.0,100.0,100.0,100.0,1,109,124.25,970.69,3,0.0,0.0
13:00,99.0,73.0,86.42,119,114,119,119,95.8,95.8,95.8,1,3,3,3,3,100.0,100.0,100.0,100.0,1,114,51.46,402.0,3,0.0,0.0
14:00,100.0,92.0,86.9,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,13.06,102.04,3,40.67,317.71
15:00,97.0,97.0,89.13,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,48.77,380.98,3,60.33,471.35
16:00,86.0,97.0,92.24,119,112,119,119,94.12,94.12,94.12,1,3,3,3,3,100.0,100.0,100.0,100.0,1,112,73.82,576.73,3,0.0,0.0
17:00,100.0,67.0,85.83,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,37.8,295.31,3,26.67,208.33
18:00,97.0,99.0,96.34,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,24.5,191.37,3,77.67,606.77
19:00,98.0,74.0,83.87,119,114,119,119,95.8,95.8,95.8,1,2,2,2,2,100.0,100.0,100.0,100.0,1,114,127.24,994.04,2,0.0,0.0
20:00,85.0,85.0,86.44,119,114,119,119,95.8,95.8,95.8,1,2,2,2,2,100.0,100.0,100.0,100.0,1,114,49.29,385.07,2,12.5,97.66
21:00,94.0,94.0,91.84,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,10.06,78.6,2,51.0,398.44
22:00,100.0,54.0,86.73,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,28.49,222.59,2,15.5,121.09
23:00,99.0,69.0,82.25,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,19.35,151.15,2,22.0,171.88
24:00,99.0,88.0,84.74,119,113,119,119,94.96,94.96,94.96,1,2,2,2,2,100.0,100.0,100.0,100.0,1,113,20.8,162.47,2,27.0,210.94
25:00,88.0,88.0,90.56,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,63.35,494.9,2,1.5,11.72
26:00,99.0,100.0,99.61,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,33.97,265.42,2,18.0,140.62
27:00,85.0,95.0,87.91,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,120.18,938.93,2,0.0,0.0
28:00,96.0,96.0,88.85,119,112,119,119,94.12,94.12,94.12,1,2,2,2,2,100.0,100.0,100.0,100.0,1,112,56.02,437.64,2,34.5,269.53
29:00,87.0,87.0,92.2,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,7.94,62.03,2,53.5,417.97
30:00,97.0,97.0,98.77,119,117,119,119,98.32,98.32,98.32,1,2,2,2,2,100.0,100.0,100.0,100.0,1,117,8.37,65.37,2,55.5,433.59
