mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359692291,190430958,4640049,25581389,20683186,139526334,0.242211,2.609322,0.178315,3.029847,0.902,5.67
Sky_10,3359684150,118731586,7663193,5711647,3326595,102030151,0.400019,0.509757,0.130395,1.04017,0.31,3.53
Sky_11,3359707660,118132425,7522833,6946517,2722165,100940910,0.392692,0.545314,0.129002,1.067008,0.318,3.52
Sky_12,3359713010,141710511,17572403,10904748,5259663,107973697,0.917279,0.911673,0.13799,1.966943,0.585,4.22
Sky_13,3359695076,126949458,5646370,10419075,8681304,102202709,0.294741,1.077261,0.130615,1.502617,0.447,3.78
Sky_14,3359712139,144191739,19444516,9713198,5643716,109390309,1.015004,0.86613,0.139801,2.020934,0.602,4.29
Sky_15,3359697757,116369115,6841871,5623587,2630292,101273365,0.357146,0.465519,0.129427,0.952092,0.283,3.46
Sky_16,3359706284,118910258,7729717,6843923,3503029,100833589,0.403491,0.583568,0.128865,1.115925,0.332,3.54
Sky_17,3359705922,130051539,12245136,8443318,4824651,104538434,0.639196,0.748313,0.1336,1.52111,0.453,3.87
Sky_18,3359713409,112937395,7899723,2945127,1694424,100398121,0.412366,0.261671,0.128309,0.802345,0.239,3.36
Sky_19,3359705961,132352120,13800604,8255038,4932794,105363684,0.720392,0.743794,0.134655,1.59884,0.476,3.94
Sky_2,3359694146,122927543,8677517,6778915,3787940,103683171,0.452966,0.595971,0.132507,1.181444,0.352,3.66
Sky_20,3359704961,118201708,7167621,6973443,3411229,100649415,0.37415,0.585696,0.12863,1.088475,0.324,3.52
Sky_21,3359703502,115600913,7080654,5696228,2469419,100354612,0.36961,0.460542,0.128253,0.958406,0.285,3.44
Sky_22,3359713148,141839454,20722101,8131816,4132464,108853073,1.081694,0.691705,0.139114,1.912513,0.569,4.22
Sky_23,3359689252,137307240,13844525,10481354,6886255,106095106,0.722684,0.979533,0.13559,1.837807,0.547,4.09
Sky_24,3359685800,137508739,17761381,8035353,4134693,107577312,0.927144,0.686391,0.137484,1.751018,0.521,4.09
Sky_25,3359684205,116870595,6762769,6652223,3014446,100441157,0.353017,0.5452,0.128364,1.02658,0.306,3.48
Sky_26,3359689096,110880573,5527050,4852855,1832308,98668360,0.288512,0.377043,0.126098,0.791653,0.236,3.3
Sky_27,3359689624,117780993,6751609,7465080,3161208,100403096,0.352434,0.599323,0.128315,1.080072,0.321,3.51
Sky_28,3359699091,118367707,8241566,5805473,2998366,101322302,0.43021,0.496537,0.12949,1.056236,0.314,3.52
Sky_29,3359702659,115155862,6829573,5633502,2417235,100275552,0.356504,0.454062,0.128152,0.938717,0.279,3.43
Sky_3,3359696278,116837735,5243502,6165867,4355828,101072538,0.273711,0.593424,0.129171,0.996305,0.297,3.48
Sky_30,3359711514,109635782,5155419,4202061,1814589,98463713,0.269113,0.339339,0.125837,0.734289,0.219,3.26
Sky_4,3359688478,119012583,7443787,7336185,3501567,100731044,0.388566,0.611249,0.128734,1.128549,0.336,3.54
Sky_5,3359702310,111742592,7736194,3346581,1199873,99459944,0.403829,0.25642,0.12711,0.787359,0.234,3.33
Sky_6,3359699159,113182952,5641829,5414748,2574314,99552061,0.294503,0.450583,0.127228,0.872314,0.26,3.37
Sky_7,3359700658,125726835,9339465,8580511,4310029,103496830,0.48752,0.727026,0.132269,1.346815,0.401,3.74
Sky_8,3359711995,164535249,32305612,9669612,6078623,116481402,1.686353,0.8882,0.148863,2.723417,0.811,4.9
Sky_9,3359708026,129355526,8429290,11160124,5894822,103871290,0.440009,0.961899,0.132748,1.534655,0.457,3.85
