node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,69.55,0,0,0,0,,,,0,0,0,0,0,,,,,0,0,,,0,,
02:00,85.0,96.0,90.21,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,76.37,596.67,3,64.67,505.21
03:00,81.0,81.0,83.01,119,113,119,119,94.96,94.96,94.96,1,3,3,3,3,100.0,100.0,100.0,100.0,1,113,116.34,908.88,3,16.0,125.0
04:00,93.0,96.0,91.2,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,100.0,1,119,68.25,533.22,3,32.67,255.21
05:00,96.0,97.0,97.29,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,31.2,243.75,3,100.0,781.25
06:00,94.0,87.0,90.75,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,104.17,813.86,3,14.0,109.38
07:00,92.0,92.0,84.55,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,98.6,770.34,3,23.33,182.29
08:00,99.0,60.0,82.23,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,65.41,511.01,3,27.33,213.54
09:00,85.0,89.0,82.56,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,141.66,1106.73,3,6.33,49.48
10:00,94.0,97.0,93.45,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,100.0,1,118,25.97,202.86,3,140.67,1098.96
11:00,90.0,90.0,90.26,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,77.25,603.53,3,40.33,315.1
12:00,97.0,86.0,87.7,119,112,119,119,94.12,94.12,94.12,1,3,3,3,3,100.0,100.0,100.0,100.0,1,112,92.8,725.03,3,13.0,101.56
13:00,99.0,77.0,81.99,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,100.0,1,118,83.73,654.13,3,6.0,46.88
14:00,96.0,73.0,84.37,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,18.41,143.79,3,145.33,1135.42
15:00,96.0,96.0,90.08,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,45.5,355.47,3,61.67,481.77
16:00,96.0,88.0,89.02,119,113,119,119,94.96,94.96,94.96,1,3,3,3,3,100.0,100.0,100.0,100.0,1,113,43.5,339.88,3,43.33,338.54
17:00,98.0,85.0,84.56,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,135.4,1057.83,3,0.0,0.0
18:00,97.0,97.0,95.45,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,96.91,757.14,3,29.0,226.56
19:00,100.0,100.0,85.68,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,102.65,801.97,2,0.0,0.0
20:00,99.0,86.0,88.34,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,114.67,895.88,2,2.5,19.53
21:00,97.0,85.0,90.34,119,112,119,119,94.12,94.12,94.12,1,2,2,2,2,100.0,100.0,100.0,100.0,1,112,100.94,788.57,2,8.5,66.41
22:00,100.0,60.0,86.23,119,113,119,119,94.96,94.96,94.96,1,2,2,2,2,100.0,100.0,100.0,100.0,1,113,30.96,241.91,2,41.5,324.22
23:00,100.0,73.0,82.52,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,100.0,1,119,33.54,262.01,2,42.0,328.12
24:00,99.0,60.0,85.6,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,114.51,894.63,2,0.0,0.0
25:00,97.0,90.0,89.49,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,91.37,713.83,2,17.5,136.72
26:00,98.0,98.0,97.82,119,112,119,119,94.12,94.12,94.12,1,2,2,2,2,100.0,100.0,100.0,100.0,1,112,126.34,987.03,2,11.5,89.84
27:00,92.0,99.0,91.14,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,83.4,651.56,2,20.0,156.25
28:00,89.0,90.0,90.32,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,95.42,745.45,2,12.5,97.66
29:00,87.0,99.0,89.92,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,132.05,1031.66,2,0.0,0.0
30:00,97.0,98.0,97.17,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,109.38,854.55,2,11.0,85.94
