mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359713177,191364199,4668936,25066520,21819555,139809188,0.243718,2.644375,0.178676,3.066769,0.913,5.7
Sky_10,3359715646,115079741,5308429,5157946,3280287,101333079,0.2771,0.475916,0.129504,0.88252,0.263,3.43
Sky_11,3359689692,115414720,7501728,4953681,2366972,100592339,0.39159,0.412885,0.128557,0.933032,0.278,3.44
Sky_12,3359702913,130387058,10720609,10170585,5416401,104079463,0.559616,0.879106,0.133014,1.571735,0.468,3.88
Sky_13,3359697017,128489924,7322510,11662454,6879741,102625219,0.382235,1.04578,0.131155,1.55917,0.464,3.82
Sky_14,3359710924,151363465,22206286,11452683,5907055,111797441,1.159168,0.979089,0.142877,2.281134,0.679,4.51
Sky_15,3359715150,119762332,7203904,6168260,3516157,102874011,0.376044,0.546201,0.131473,1.053718,0.314,3.56
Sky_16,3359701107,120930407,7841319,7898946,3884771,101305371,0.409317,0.664602,0.129468,1.203387,0.358,3.6
Sky_17,3359711549,138400441,15428216,10600701,5875690,106495834,0.805353,0.929268,0.136102,1.870723,0.557,4.12
Sky_18,3359702258,111809053,7859705,2961847,1509787,99477714,0.410277,0.2522,0.127133,0.789609,0.235,3.33
Sky_19,3359699914,134100496,14229324,8969620,5141665,105759887,0.742771,0.795876,0.135161,1.673808,0.498,3.99
Sky_2,3359697081,116972858,6402514,6837297,3196086,100536961,0.334211,0.565883,0.128486,1.02858,0.306,3.48
Sky_20,3359712286,123882873,7379944,9695466,4963143,101844320,0.385233,0.826746,0.130157,1.342136,0.399,3.69
Sky_21,3359699965,118545976,6733215,7778793,3313037,100720931,0.351474,0.625579,0.128721,1.105774,0.329,3.53
Sky_22,3359711487,153256049,27540785,8310592,4789470,112615202,1.437629,0.738843,0.143922,2.320395,0.691,4.56
Sky_23,3359709926,135394773,10643921,12489537,7784486,104476829,0.555613,1.143455,0.133521,1.832589,0.545,4.03
Sky_24,3359693083,138543557,20698586,6561401,3482601,107800969,1.080466,0.566482,0.13777,1.784718,0.531,4.12
Sky_25,3359690669,115001429,6626952,6084965,2411946,99877566,0.345927,0.479226,0.127644,0.952796,0.284,3.42
Sky_26,3359690009,110189290,5437912,4349365,1712490,98689523,0.283859,0.341889,0.126125,0.751873,0.224,3.28
Sky_27,3359709752,120321344,7088406,8403454,3731015,101098469,0.370015,0.684384,0.129204,1.183603,0.352,3.58
Sky_28,3359702332,120736847,6971929,8309645,4604145,100851128,0.363935,0.728338,0.128888,1.22116,0.363,3.59
Sky_29,3359708057,117418489,7323219,6739320,2949676,100406274,0.382272,0.546459,0.128319,1.057051,0.315,3.49
Sky_3,3359694315,115000946,5307786,7034982,3280704,99377474,0.277066,0.581805,0.127004,0.985876,0.293,3.42
Sky_30,3359691757,108024366,4500426,4334405,1455178,97734357,0.234922,0.326532,0.124905,0.686359,0.204,3.22
Sky_4,3359696347,117262100,6859805,6846479,2884085,100671731,0.358082,0.548804,0.128658,1.035544,0.308,3.49
Sky_5,3359697604,111489532,8233780,2795772,956241,99503739,0.429803,0.211614,0.127166,0.768583,0.229,3.32
Sky_6,3359706319,113850252,5745288,5843034,2499273,99762657,0.299904,0.470506,0.127497,0.897907,0.267,3.39
Sky_7,3359715884,130769218,11352537,7352632,5593710,106470339,0.592602,0.730174,0.136069,1.458845,0.434,3.89
Sky_8,3359714605,159903350,29049810,9614880,6187974,115050686,1.5164,0.891281,0.147035,2.554716,0.76,4.76
Sky_9,3359699405,129136177,9449416,10438843,5283867,103964051,0.49326,0.886761,0.132866,1.512886,0.45,3.84
