mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359703033,196137308,4637068,26959901,21625761,142914578,0.242055,2.740231,0.182645,3.164931,0.942,5.84
Sky_10,3359704449,118361480,7366708,5887456,3023520,102083796,0.384542,0.502579,0.130463,1.017584,0.303,3.52
Sky_11,3359697142,117773481,6956735,6948847,3096780,100771119,0.363142,0.566573,0.128785,1.0585,0.315,3.51
Sky_12,3359684046,142347270,19807261,8833531,4577335,109129143,1.033939,0.756373,0.139467,1.929779,0.574,4.24
Sky_13,3359694640,135569369,10010413,13444075,7743648,104371233,0.522544,1.194988,0.133386,1.850918,0.551,4.04
Sky_14,3359689336,148344393,21772137,10242920,5500268,110829068,1.136506,0.887916,0.14164,2.166061,0.645,4.42
Sky_15,3359687385,118804567,7026332,7488033,3231042,101059160,0.366775,0.604556,0.129154,1.100484,0.328,3.54
Sky_16,3359703172,123376271,7166424,8746447,4946441,102516959,0.374087,0.772279,0.131017,1.277383,0.38,3.67
Sky_17,3359677530,131859528,12752090,8051645,5450043,105605750,0.665659,0.761495,0.134964,1.562118,0.465,3.92
Sky_18,3359686950,112575688,8196268,2332925,1600378,100446117,0.427845,0.221838,0.12837,0.778054,0.232,3.35
Sky_19,3359679284,133272297,14681802,7762777,4859358,105968360,0.76639,0.711888,0.135428,1.613706,0.48,3.97
Sky_2,3359699886,118149974,7288891,7071601,3195802,100593680,0.38048,0.579082,0.128559,1.08812,0.324,3.52
Sky_20,3359697877,121508850,7538057,8701623,4054161,101215009,0.393487,0.719426,0.129353,1.242266,0.37,3.62
Sky_21,3359704379,119761027,7012869,6791031,3559181,102397946,0.366072,0.583752,0.130865,1.080688,0.322,3.56
Sky_22,3359687270,145262764,23439704,7411959,3974853,110436248,1.223553,0.642216,0.141138,2.006906,0.597,4.32
Sky_23,3359693748,137639916,15233984,9952188,6241704,106212040,0.795214,0.913336,0.135739,1.844288,0.549,4.1
Sky_24,3359677287,134530703,16061698,7082264,4053210,107333531,0.838421,0.628041,0.137172,1.603634,0.477,4.0
Sky_25,3359699612,117158371,7081467,6688735,2879039,100509130,0.369653,0.539622,0.128451,1.037726,0.309,3.49
Sky_26,3359675147,111081852,5195335,4174826,2074988,99636703,0.271196,0.35249,0.127336,0.751022,0.224,3.31
Sky_27,3359694736,118112000,6553532,7389524,3359498,100809446,0.342094,0.606245,0.128834,1.077174,0.321,3.52
Sky_28,3359699591,121735978,7130530,8926414,4392065,101286969,0.372214,0.751162,0.129445,1.252821,0.373,3.62
Sky_29,3359691875,116220297,7024504,6249445,2729774,100216574,0.366679,0.506428,0.128077,1.001184,0.298,3.46
Sky_3,3359702145,116061159,5417669,7362445,3747044,99534001,0.282802,0.626575,0.127204,1.036582,0.309,3.45
Sky_30,3359704529,109771492,5155445,3922880,1730089,98963078,0.269114,0.318827,0.126475,0.714416,0.213,3.27
Sky_4,3359686861,116431578,6230354,7078172,3136047,99987005,0.325224,0.576082,0.127783,1.02909,0.306,3.47
Sky_5,3359687052,111952803,7607641,3199045,1358919,99787198,0.397119,0.257069,0.127528,0.781716,0.233,3.33
Sky_6,3359687702,115281836,6083885,5653653,3065494,100478804,0.317579,0.49176,0.128412,0.937751,0.279,3.43
Sky_7,3359689732,128204421,8976417,9894715,5701512,103631777,0.468569,0.879627,0.132441,1.480638,0.441,3.82
Sky_8,3359685654,155259974,26580561,9989468,6028964,112660981,1.387505,0.90344,0.143981,2.434926,0.725,4.62
Sky_9,3359675276,131125035,9115953,9158057,5907313,106943712,0.475853,0.849687,0.136674,1.462214,0.435,3.9
