node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,68.0,0,0,0,0,,,,0,0,0,0,0,,,,,0,0,,,0,,
02:00,93.0,96.0,90.03,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,100.0,1,118,130.75,1021.52,3,0.0,0.0
03:00,93.0,85.0,87.64,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,148.53,1160.39,3,0.0,0.0
04:00,94.0,96.0,92.81,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,134.48,1050.61,3,7.0,54.69
05:00,94.0,98.0,96.31,119,110,119,119,92.44,92.44,92.44,1,3,3,3,3,100.0,100.0,100.0,100.0,1,110,134.01,1046.95,3,3.0,23.44
06:00,92.0,88.0,90.23,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,78.92,616.59,3,44.0,343.75
07:00,90.0,89.0,80.73,119,114,119,119,95.8,95.8,95.8,1,3,3,3,3,100.0,100.0,100.0,100.0,1,114,49.54,386.99,3,40.67,317.71
08:00,98.0,87.0,81.97,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,43.6,340.65,3,52.0,406.25
09:00,87.0,86.0,83.29,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,100.0,1,118,160.72,1255.63,3,0.0,0.0
10:00,91.0,98.0,90.23,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,42.35,330.84,3,180.33,1408.85
11:00,89.0,89.0,86.27,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,40.14,313.58,3,105.67,825.52
12:00,100.0,67.0,85.0,119,114,119,119,95.8,95.8,95.8,1,3,3,3,3,100.0,100.0,100.0,100.0,1,114,135.68,1059.96,3,0.0,0.0
13:00,100.0,75.0,79.48,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,100.0,1,119,151.56,1184.09,3,0.0,0.0
14:00,100.0,63.0,83.75,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,100.0,1,118,69.26,541.11,3,9.33,72.92
15:00,84.0,97.0,89.95,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,129.14,1008.9,3,0.0,0.0
16:00,89.0,97.0,88.71,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,100.53,785.39,3,5.0,39.06
17:00,99.0,71.0,83.78,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,39.55,309.0,3,6.0,46.88
18:00,98.0,97.0,95.89,119,112,119,119,94.12,94.12,94.12,1,3,3,3,3,100.0,100.0,100.0,100.0,1,112,147.34,1151.09,3,0.0,0.0
19:00,100.0,64.0,81.56,119,117,119,119,98.32,98.32,98.32,1,2,2,2,2,100.0,100.0,100.0,100.0,1,117,131.23,1025.24,2,0.0,0.0
20:00,88.0,97.0,89.17,119,114,119,119,95.8,95.8,95.8,1,2,2,2,2,100.0,100.0,100.0,100.0,1,114,146.82,1147.0,2,0.0,0.0
21:00,98.0,98.0,87.96,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,60.51,472.72,2,0.5,3.91
22:00,97.0,91.0,84.9,119,113,119,119,94.96,94.96,94.96,1,2,2,2,2,100.0,100.0,100.0,100.0,1,113,142.76,1115.32,2,0.0,0.0
23:00,96.0,85.0,80.1,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,58.5,457.0,2,0.0,0.0
24:00,93.0,89.0,85.42,119,113,119,119,94.96,94.96,94.96,1,2,2,2,2,100.0,100.0,100.0,100.0,1,113,133.69,1044.46,2,0.0,0.0
25:00,90.0,90.0,90.0,119,113,119,119,94.96,94.96,94.96,1,2,2,2,2,100.0,100.0,100.0,100.0,1,113,71.04,555.03,2,32.0,250.0
26:00,100.0,100.0,99.54,119,114,119,119,95.8,95.8,95.8,1,2,2,2,2,100.0,100.0,100.0,100.0,1,114,96.39,753.02,2,0.0,0.0
27:00,100.0,90.0,91.87,119,114,119,119,95.8,95.8,95.8,1,2,2,2,2,100.0,100.0,100.0,100.0,1,114,144.75,1130.83,2,0.0,0.0
28:00,87.0,97.0,90.74,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,109.47,855.2,2,0.0,0.0
29:00,97.0,97.0,88.93,119,117,119,119,98.32,98.32,98.32,1,2,2,2,2,100.0,100.0,100.0,100.0,1,117,82.8,646.9,2,0.0,0.0
30:00,98.0,98.0,97.61,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,34.46,269.23,2,24.5,191.41
