mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359650669,190788189,4769606,25657395,21372280,138988908,0.248973,2.652474,0.177628,3.079075,0.916,5.68
Sky_10,3359657103,117993595,8424451,5711892,2532210,101325042,0.439756,0.464967,0.129493,1.034217,0.308,3.51
Sky_11,3359657105,116676100,7732494,5454076,2470689,101018841,0.403636,0.446957,0.129102,0.979695,0.292,3.47
Sky_12,3359646101,139279084,15735793,10676933,5703360,107162998,0.821408,0.923849,0.136954,1.882211,0.56,4.15
Sky_13,3359641345,130696349,7347929,13050725,7256415,103041280,0.383562,1.145323,0.131687,1.660571,0.494,3.89
Sky_14,3359644994,145924111,19282214,11099579,5911843,109630475,1.006532,0.959444,0.140108,2.106084,0.627,4.34
Sky_15,3359648112,120648007,7456920,7801952,3717822,101671313,0.389251,0.649715,0.129936,1.168902,0.348,3.59
Sky_16,3359646822,121494346,7560290,8553303,3966455,101414298,0.394647,0.706114,0.129607,1.230369,0.366,3.62
Sky_17,3359639401,132003137,12285715,9273694,5681381,104762347,0.641314,0.843466,0.133886,1.618667,0.482,3.93
Sky_18,3359651698,111441251,8383706,2395669,1236945,99424931,0.437629,0.204879,0.127065,0.769574,0.229,3.32
Sky_19,3359651899,134947923,12962167,9611075,6709476,105665205,0.676625,0.920479,0.13504,1.732144,0.516,4.02
Sky_2,3359644684,120754688,7918430,7900176,3359945,101576137,0.413342,0.635071,0.129814,1.178227,0.351,3.59
Sky_20,3359630256,119480202,8249489,6626296,3398744,101205673,0.430623,0.565412,0.129341,1.125376,0.335,3.56
Sky_21,3359654807,117332431,7133894,5640184,2915279,101643074,0.372389,0.482528,0.1299,0.984817,0.293,3.49
Sky_22,3359632826,143296104,21590009,7678782,4383433,109643880,1.126998,0.680309,0.140125,1.947432,0.58,4.27
Sky_23,3359631045,140296300,17771538,8800682,5656783,108067297,0.927674,0.815401,0.13811,1.881185,0.56,4.18
Sky_24,3359633097,141632125,20094670,7803708,4392686,109341061,1.048942,0.687877,0.139738,1.876556,0.559,4.22
Sky_25,3359653894,118112993,6819210,5542926,3509362,102241495,0.355963,0.510549,0.130665,0.997176,0.297,3.52
Sky_26,3359640856,110737027,5789080,4218036,1781683,98948228,0.30219,0.338384,0.126456,0.76703,0.228,3.3
Sky_27,3359627790,117728669,6796742,6956983,3050404,100924540,0.35479,0.564417,0.128982,1.048188,0.312,3.5
Sky_28,3359641975,122188078,7251696,9091737,4329378,101515267,0.378539,0.756951,0.129737,1.265226,0.377,3.64
Sky_29,3359644529,118673486,6788347,7823385,3269479,100792275,0.354352,0.625638,0.128813,1.108802,0.33,3.53
Sky_3,3359654724,117161571,6000003,5967096,4048975,101145497,0.3132,0.564906,0.129264,1.007371,0.3,3.49
Sky_30,3359634430,109927700,5384613,4009689,1822112,98711286,0.281077,0.328914,0.126153,0.736143,0.219,3.27
Sky_4,3359649486,119987483,7476585,7388668,3674952,101447278,0.390278,0.623988,0.12965,1.143916,0.34,3.57
Sky_5,3359656449,111304515,8116466,2868085,1032233,99287731,0.42368,0.219978,0.12689,0.770547,0.229,3.31
Sky_6,3359632711,114533917,5846227,6352435,2566895,99768360,0.305173,0.50305,0.127504,0.935727,0.279,3.41
Sky_7,3359654685,128343112,9337118,7760526,5241986,106003482,0.487398,0.733342,0.135472,1.356212,0.404,3.82
Sky_8,3359635112,159248254,29800719,9030603,5635592,114781340,1.555598,0.827173,0.146691,2.529461,0.753,4.74
Sky_9,3359634148,127228888,8561148,10563177,5057436,103047127,0.446892,0.881003,0.131694,1.459589,0.434,3.79
