node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
01:00,,,69.24,0,0,0,0,,,,0,0,0,0,0,,,,,0,0,,,0,,
02:00,96.0,95.0,95.26,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,1.78,13.93,3,122.0,953.12
03:00,96.0,90.0,89.0,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,100.0,1,118,8.62,67.33,3,144.67,1130.21
04:00,93.0,96.0,93.5,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,49.43,386.15,3,56.33,440.1
05:00,97.0,97.0,97.19,119,116,119,119,97.48,97.48,97.48,1,3,3,3,3,100.0,100.0,100.0,100.0,1,116,58.55,457.44,3,74.0,578.12
06:00,93.0,99.0,93.92,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,1.5,11.75,3,124.0,968.75
07:00,89.0,85.0,84.55,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,46.7,364.85,3,96.67,755.21
08:00,91.0,96.0,85.74,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,100.0,1,118,6.16,48.13,3,66.0,515.62
09:00,85.0,85.0,83.28,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,5.93,46.34,3,87.67,684.9
10:00,91.0,86.0,91.75,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,2.65,20.72,3,215.0,1679.69
11:00,90.0,98.0,90.47,119,109,119,119,91.6,91.6,91.6,1,3,3,3,3,100.0,100.0,100.0,100.0,1,109,4.95,38.7,3,127.0,992.19
12:00,99.0,65.0,86.6,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,4.41,34.44,3,110.0,859.38
13:00,99.0,75.0,82.1,119,114,119,119,95.8,95.8,95.8,1,3,3,3,3,100.0,100.0,100.0,100.0,1,114,6.06,47.35,3,46.33,361.98
14:00,100.0,68.0,84.83,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,1.63,12.77,3,68.0,531.25
15:00,97.0,97.0,91.61,119,115,119,119,96.64,96.64,96.64,1,3,3,3,3,100.0,100.0,100.0,100.0,1,115,0.83,6.45,3,126.67,989.58
16:00,99.0,85.0,90.53,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,53.74,419.81,3,28.67,223.96
17:00,99.0,68.0,85.41,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,100.0,1,117,39.97,312.23,3,43.67,341.15
18:00,98.0,100.0,97.39,119,112,119,119,94.12,94.12,94.12,1,3,3,3,3,100.0,100.0,100.0,100.0,1,112,1.03,8.02,3,173.0,1351.56
19:00,100.0,75.0,86.62,119,118,119,119,99.16,99.16,99.16,1,2,2,2,2,100.0,100.0,100.0,100.0,1,118,6.92,54.03,2,37.5,292.97
20:00,98.0,98.0,88.55,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,59.96,468.41,2,28.5,222.66
21:00,89.0,96.0,91.29,119,112,119,119,94.12,94.12,94.12,1,2,2,2,2,100.0,100.0,100.0,100.0,1,112,40.34,315.15,2,31.5,246.09
22:00,99.0,58.0,85.67,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,0.39,3.03,2,107.5,839.84
23:00,99.0,74.0,80.97,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,29.72,232.15,2,64.0,500.0
24:00,100.0,60.0,87.54,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,2.86,22.35,2,49.0,382.81
25:00,99.0,88.0,90.44,119,118,119,119,99.16,99.16,99.16,1,2,2,2,2,100.0,100.0,100.0,100.0,1,118,1.98,15.49,2,108.0,843.75
26:00,99.0,98.0,99.23,119,113,119,119,94.96,94.96,94.96,1,2,2,2,2,100.0,100.0,100.0,100.0,1,113,0.07,0.55,2,126.5,988.28
27:00,98.0,98.0,88.25,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,100.0,1,116,32.39,253.03,2,31.0,242.19
28:00,97.0,88.0,89.17,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,0.69,5.37,2,93.0,726.56
29:00,97.0,97.0,91.73,119,114,119,119,95.8,95.8,95.8,1,2,2,2,2,100.0,100.0,100.0,100.0,1,114,29.39,229.65,2,80.5,628.91
30:00,100.0,97.0,99.02,119,115,119,119,96.64,96.64,96.64,1,2,2,2,2,100.0,100.0,100.0,100.0,1,115,0.02,0.14,2,146.5,1144.53
