node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,,98.3,96.67,119,117,119,119,98.32,98.32,98.32,1,3,0,3,3,0.0,0.0,0.0,,0,117,71.26,556.76,0,,
03:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,21.45,167.61,0,,
04:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,31.68,247.51,0,,
05:00,100.0,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,1,3,3,33.33,33.33,33.33,100.0,1,119,0.0,0.0,1,83.0,648.44
06:00,,99.15,97.54,119,118,119,119,99.16,99.16,99.16,1,3,0,3,3,0.0,0.0,0.0,,0,118,1.22,9.53,0,,
07:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,0.0,0.0,0,,
08:00,5.08,99.15,74.46,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,5.08,1,118,16.5,128.91,3,3.0,23.44
09:00,5.08,100.0,75.82,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,5.08,1,119,0.06,0.46,3,34.33,268.23
10:00,,99.15,99.26,119,118,119,119,99.16,99.16,99.16,1,3,0,3,3,0.0,0.0,0.0,,0,118,0.57,4.44,0,,
11:00,5.08,100.0,77.25,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,5.08,1,119,47.15,368.37,3,0.0,0.0
12:00,5.08,99.15,77.05,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,5.08,1,118,0.04,0.33,3,42.33,330.73
13:00,100.0,99.15,99.07,119,118,119,119,99.16,99.16,99.16,1,3,1,3,3,33.33,33.33,33.33,100.0,1,118,50.22,392.35,1,0.0,0.0
14:00,5.08,99.15,78.54,119,118,119,119,99.16,99.16,99.16,1,3,3,3,3,100.0,100.0,100.0,5.08,1,118,0.11,0.86,3,59.67,466.15
15:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,0.13,1.05,0,,
16:00,100.0,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,1,3,3,33.33,33.33,33.33,100.0,1,119,0.0,0.0,1,57.0,445.31
17:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,46.35,362.13,0,,
18:00,6.66,100.0,80.78,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,6.66,1,119,0.0,0.0,2,61.5,480.47
19:00,6.66,100.0,81.52,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,6.66,1,119,14.97,116.99,2,2.0,15.62
20:00,6.66,100.0,81.89,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,6.66,1,119,5.96,46.55,2,9.5,74.22
21:00,6.66,100.0,82.27,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,6.66,1,119,31.69,247.57,2,0.0,0.0
22:00,6.66,100.0,82.56,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,6.66,1,119,29.32,229.06,2,0.0,0.0
23:00,6.66,100.0,83.33,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,6.66,1,119,0.0,0.0,2,51.5,402.34
24:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,2,0,2,2,0.0,0.0,0.0,,0,119,0.18,1.38,0,,
25:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,2,0,2,2,0.0,0.0,0.0,,0,119,0.2,1.58,0,,
26:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,2,0,2,2,0.0,0.0,0.0,,0,119,40.1,313.29,0,,
27:00,100.0,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,2,1,2,2,50.0,50.0,50.0,100.0,1,119,3.64,28.43,1,19.0,148.44
28:00,100.0,99.15,99.91,119,118,119,119,99.16,99.16,99.16,1,2,1,2,2,50.0,50.0,50.0,100.0,1,118,0.0,0.0,1,55.0,429.69
29:00,100.0,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,2,1,2,2,50.0,50.0,50.0,100.0,1,119,0.0,0.0,1,71.0,554.69
30:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,2,0,2,2,0.0,0.0,0.0,,0,119,42.29,330.36,0,,
