node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,43.53,340.07,0,,
03:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,27.55,215.2,0,,
04:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,69.16,540.31,0,,
05:00,,99.15,99.35,119,118,119,119,99.16,99.16,99.16,1,3,0,3,3,0.0,0.0,0.0,,0,118,0.0,0.0,0,,
06:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,50.14,391.74,0,,
07:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,2.44,19.04,0,,
08:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,55.39,432.77,0,,
09:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,0.0,0.0,0,,
10:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,0.14,1.12,0,,
11:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,0.0,0.0,0,,
12:00,5.08,98.3,75.14,119,117,119,119,98.32,98.32,98.32,1,3,3,3,3,100.0,100.0,100.0,5.08,1,117,66.85,522.24,3,0.0,0.0
13:00,5.08,100.0,77.84,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,5.08,1,119,7.92,61.84,3,6.33,49.48
14:00,5.08,100.0,78.63,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,5.08,1,119,26.97,210.67,3,0.0,0.0
15:00,5.08,100.0,78.88,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,5.08,1,119,0.6,4.66,3,31.67,247.4
16:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,3,0,3,3,0.0,0.0,0.0,,0,119,49.31,385.24,0,,
17:00,6.66,100.0,79.97,119,119,119,119,100.0,100.0,100.0,1,3,3,3,3,100.0,100.0,100.0,6.66,1,119,0.0,0.0,3,68.33,533.85
18:00,6.66,100.0,80.78,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,6.66,1,119,1.08,8.4,2,58.5,457.03
19:00,6.66,100.0,81.05,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,6.66,1,119,0.54,4.2,2,30.5,238.28
20:00,6.66,98.3,80.71,119,117,119,119,98.32,98.32,98.32,1,2,2,2,2,100.0,100.0,100.0,6.66,1,117,0.0,0.0,2,74.0,578.12
21:00,6.66,97.45,79.75,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,6.66,1,116,56.31,439.92,2,0.0,0.0
22:00,6.66,99.15,82.52,119,118,119,119,99.16,99.16,99.16,1,2,2,2,2,100.0,100.0,100.0,6.66,1,118,30.97,241.99,2,0.0,0.0
23:00,6.66,100.0,83.33,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,6.66,1,119,0.02,0.13,2,40.0,312.5
24:00,6.66,100.0,84.12,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,6.66,1,119,0.54,4.2,2,55.0,429.69
25:00,6.66,100.0,84.52,119,119,119,119,100.0,100.0,100.0,1,2,2,2,2,100.0,100.0,100.0,6.66,1,119,0.76,5.91,2,16.0,125.0
26:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,2,0,2,2,0.0,0.0,0.0,,0,119,1.99,15.56,0,,
27:00,,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,2,0,2,2,0.0,0.0,0.0,,0,119,24.42,190.78,0,,
28:00,100.0,100.0,100.0,119,119,119,119,100.0,100.0,100.0,1,2,1,2,2,50.0,50.0,50.0,100.0,1,119,1.46,11.42,1,25.0,195.31
29:00,6.66,97.45,85.46,119,116,119,119,97.48,97.48,97.48,1,2,2,2,2,100.0,100.0,100.0,6.66,1,116,0.0,0.0,2,73.5,574.22
30:00,,99.15,97.94,119,118,119,119,99.16,99.16,99.16,1,2,0,2,2,0.0,0.0,0.0,,0,118,0.0,0.0,0,,
