mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359663912,143793721,2973160,20133373,12658957,108028231,0.155199,1.849487,0.13806,2.142746,0.638,4.28
Sky_10,3359666202,115770998,4325061,6467195,5315147,99663595,0.225768,0.664524,0.12737,1.017662,0.303,3.45
Sky_11,3359675409,114666283,5137263,7372931,4492620,97663469,0.268165,0.669217,0.124814,1.062196,0.316,3.41
Sky_12,3359684209,124716772,4710148,13329456,7495921,99181247,0.24587,1.174551,0.126754,1.547175,0.461,3.71
Sky_13,3359680132,127409247,4639108,14195295,8638033,99936811,0.242161,1.2878,0.127719,1.65768,0.493,3.79
Sky_14,3359685304,140120423,14385276,13567930,7834901,104332316,0.750911,1.20712,0.133337,2.091368,0.622,4.17
Sky_15,3359664707,119125420,6036591,8996007,5266138,98826684,0.31511,0.804385,0.126301,1.245796,0.371,3.55
Sky_16,3359685449,117657748,5396838,8967702,5597046,97696162,0.281715,0.821452,0.124856,1.228022,0.366,3.5
Sky_17,3359673925,120066960,5094980,9860588,6371409,98739983,0.265958,0.915485,0.12619,1.307632,0.389,3.57
Sky_18,3359688622,111527724,4718259,5994573,3770151,97044741,0.246293,0.55073,0.124023,0.921047,0.274,3.32
Sky_19,3359665659,127525132,4613267,12509711,9390491,101011663,0.240813,1.235171,0.129093,1.605077,0.478,3.8
Sky_2,3359660122,114744746,4682008,8165512,4550140,97347086,0.244401,0.717163,0.12441,1.085973,0.323,3.42
Sky_20,3359663037,121028957,5010611,11168895,6477023,98372428,0.261554,0.99523,0.12572,1.382504,0.412,3.6
Sky_21,3359665556,115945085,5949694,7321228,4652089,98022074,0.310574,0.675295,0.125272,1.111141,0.331,3.45
Sky_22,3359666086,120350839,5030414,9421808,6754425,99144192,0.262588,0.91234,0.126706,1.301633,0.387,3.58
Sky_23,3359672062,126588354,10248110,9208875,5325134,101806235,0.534951,0.819718,0.130108,1.484778,0.442,3.77
Sky_24,3359659489,122230661,4527499,12206348,7219047,98277767,0.236335,1.095592,0.125599,1.457527,0.434,3.64
Sky_25,3359686088,117041282,6048012,8904474,4276906,97811890,0.315706,0.74343,0.125004,1.18414,0.352,3.48
Sky_26,3359681129,109186173,4453826,5166316,2997442,96568589,0.23249,0.460436,0.123415,0.81634,0.243,3.25
Sky_27,3359680302,112844572,5197593,6491541,3718316,97437122,0.271314,0.575836,0.124525,0.971675,0.289,3.36
Sky_28,3359660856,118128693,5363119,9422066,5443903,97899605,0.279955,0.838441,0.125116,1.243511,0.37,3.52
Sky_29,3359670066,113338837,6038617,5033425,3820525,98446270,0.315216,0.499363,0.125814,0.940393,0.28,3.37
Sky_3,3359677815,116437123,4548708,8788998,5119536,97979881,0.237443,0.784441,0.125218,1.147102,0.341,3.47
Sky_30,3359660791,111462222,4690195,6553647,3611937,96606443,0.244828,0.573339,0.123463,0.94163,0.28,3.32
Sky_4,3359688458,117983624,4765797,10047972,5564147,97605708,0.248775,0.880524,0.12474,1.254038,0.373,3.51
Sky_5,3359671338,108135513,4838928,4187720,2527629,96581236,0.252592,0.378746,0.123431,0.754769,0.225,3.22
Sky_6,3359666981,116900346,5116608,6623795,5030856,100129087,0.267087,0.657322,0.127965,1.052374,0.313,3.48
Sky_7,3359675664,132573766,15086345,9280315,4874271,103332835,0.787507,0.798319,0.132059,1.717885,0.511,3.95
Sky_8,3359670907,120555328,4896738,10141629,6322831,99194130,0.25561,0.928596,0.12677,1.310975,0.39,3.59
Sky_9,3359685797,121656000,5271454,11249078,6616399,98519069,0.27517,1.007613,0.125907,1.40869,0.419,3.62
