mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359686224,144830757,2875123,21102999,13225872,107626763,0.150081,1.936148,0.137547,2.223777,0.662,4.31
Sky_10,3359697250,111628483,4419186,7139507,3237229,96832561,0.230682,0.585248,0.123752,0.939681,0.28,3.32
Sky_11,3359685597,124782553,8649201,10266993,6150452,99715907,0.451488,0.925944,0.127437,1.504869,0.448,3.71
Sky_12,3359684871,131485886,5161126,16340005,10104112,99880643,0.269411,1.491448,0.127647,1.888506,0.562,3.91
Sky_13,3359696340,129822451,9681419,11585494,6954991,101600547,0.50537,1.045683,0.129845,1.680899,0.5,3.86
Sky_14,3359703036,141252635,15728049,12474790,6888035,106161761,0.821004,1.092063,0.135675,2.048742,0.61,4.2
Sky_15,3359689974,116943602,5434078,6762783,6465836,98280905,0.283659,0.746094,0.125603,1.155356,0.344,3.48
Sky_16,3359686379,122173376,6035772,10832914,6028440,99276250,0.315067,0.95098,0.126875,1.392923,0.415,3.64
Sky_17,3359685651,136013856,7777939,16407403,9799190,102029324,0.406008,1.478052,0.130393,2.014454,0.6,4.05
Sky_18,3359686396,110303754,4601386,5741918,3212369,96748081,0.240192,0.505022,0.123644,0.868858,0.259,3.28
Sky_19,3359687870,128156859,4653334,12577975,9806017,101119533,0.242904,1.262457,0.129231,1.634592,0.487,3.81
Sky_2,3359700950,113796011,4941989,7295790,4226470,97331762,0.257972,0.649855,0.12439,1.032217,0.307,3.39
Sky_20,3359687918,120683906,5582753,8998719,7049175,99053259,0.29142,0.905101,0.12659,1.323111,0.394,3.59
Sky_21,3359699655,114550217,6455733,6498447,3604256,97991781,0.336989,0.569792,0.125233,1.032015,0.307,3.41
Sky_22,3359676547,121494158,5268888,10915580,6565974,98743716,0.275036,0.98596,0.126194,1.38719,0.413,3.62
Sky_23,3359690247,124004138,3935188,9587662,9852226,100629062,0.205417,1.09641,0.128604,1.43043,0.426,3.69
Sky_24,3359694332,116421320,5463183,7572245,5170499,98215393,0.285178,0.718691,0.125519,1.129388,0.336,3.47
Sky_25,3359679131,118247478,6595312,8578344,4864445,98209377,0.344275,0.758173,0.125512,1.22796,0.365,3.52
Sky_26,3359698603,109485855,5119134,4720240,2817011,96829470,0.267219,0.425101,0.123748,0.816068,0.243,3.26
Sky_27,3359693662,111890304,5993204,5083226,3130297,97683577,0.312845,0.463243,0.12484,0.900928,0.268,3.33
Sky_28,3359703054,116197331,5624072,8116533,4644708,97812018,0.293577,0.719734,0.125004,1.138314,0.339,3.46
Sky_29,3359704023,116343849,7929436,6487964,3325532,98600917,0.413917,0.553481,0.126012,1.09341,0.325,3.46
Sky_3,3359678694,118167851,4691605,10527126,5211776,97737344,0.244902,0.887674,0.124908,1.257484,0.374,3.52
Sky_30,3359680673,110008193,4981426,5451541,2953137,96622089,0.26003,0.474024,0.123483,0.857537,0.255,3.27
Sky_4,3359677241,115734873,4466519,8671659,5254830,97341865,0.233152,0.785454,0.124403,1.143009,0.34,3.44
Sky_5,3359695262,107684471,4834902,4161587,2334731,96353251,0.252382,0.366392,0.123139,0.741914,0.221,3.21
Sky_6,3359679069,115700827,5047764,8269321,4758407,97625335,0.263493,0.734764,0.124765,1.123022,0.334,3.44
Sky_7,3359689358,122023354,5506721,9101026,8366756,99048851,0.287451,0.985183,0.126584,1.399218,0.416,3.63
Sky_8,3359700873,125325620,5415945,12812296,7553674,99543705,0.282712,1.148641,0.127217,1.55857,0.464,3.73
Sky_9,3359683984,123583683,5227099,12713802,7020913,98621869,0.272855,1.113038,0.126039,1.511931,0.45,3.68
