mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359656671,144583219,2810468,20528440,13526652,107717659,0.146706,1.920707,0.137663,2.205077,0.656,4.3
Sky_10,3359647781,113715358,4471429,7677041,4516179,97050709,0.233409,0.687698,0.124031,1.045137,0.311,3.38
Sky_11,3359658178,121707369,6027656,10205535,6425035,99049143,0.314644,0.937964,0.126585,1.379193,0.411,3.62
Sky_12,3359640898,138401899,14901528,11800071,6626130,105074170,0.77786,1.039238,0.134285,1.951382,0.581,4.12
Sky_13,3359667716,127294695,8172725,11421718,7052254,100647998,0.426616,1.041932,0.128628,1.597176,0.475,3.79
Sky_14,3359649107,125724018,4673470,14064287,7894869,99091392,0.243955,1.238496,0.126639,1.60909,0.479,3.74
Sky_15,3359647329,125395934,11273837,8425439,4827414,100869244,0.588494,0.747461,0.128911,1.464866,0.436,3.73
Sky_16,3359645913,119386851,6028942,9538863,5373468,98445578,0.314711,0.841055,0.125813,1.28158,0.381,3.55
Sky_17,3359658214,128685826,4861310,13207243,9439827,101177446,0.25376,1.277295,0.129305,1.66036,0.494,3.83
Sky_18,3359669791,111260668,5091911,5929492,3069712,97169553,0.265798,0.507555,0.124183,0.897536,0.267,3.31
Sky_19,3359664586,117751307,4318524,9211664,5715020,98506099,0.225427,0.841865,0.125891,1.193183,0.355,3.5
Sky_2,3359657882,116656566,4175347,8637197,5521425,98322597,0.217953,0.798546,0.125656,1.142156,0.34,3.47
Sky_20,3359642371,116719625,5241171,8442938,4900002,98135514,0.273589,0.752542,0.125417,1.151548,0.343,3.47
Sky_21,3359667744,116960922,8398493,6514134,3315083,98733212,0.438401,0.554368,0.126181,1.11895,0.333,3.48
Sky_22,3359649073,122539863,4778564,12312466,7074252,98374581,0.249441,1.093411,0.125723,1.468575,0.437,3.65
Sky_23,3359669445,125423561,6256294,11496310,7264763,100406194,0.326579,1.058125,0.128319,1.513022,0.45,3.73
Sky_24,3359656604,124115213,5570075,12114774,7103180,99327184,0.290758,1.083893,0.12694,1.501591,0.447,3.69
Sky_25,3359642931,113689868,5557583,6637069,4053823,97441393,0.290106,0.602966,0.12453,1.017602,0.303,3.38
Sky_26,3359667328,108320174,5013021,4335034,2455847,96516272,0.26168,0.383006,0.123348,0.768033,0.229,3.22
Sky_27,3359647440,114779319,5729578,7347835,4044880,97657026,0.299084,0.642549,0.124806,1.066439,0.317,3.42
Sky_28,3359647503,117478885,6023652,8456318,4847594,98151321,0.314435,0.750341,0.125437,1.190213,0.354,3.5
Sky_29,3359653099,117228849,7122819,7600110,4230016,98275904,0.371811,0.667219,0.125597,1.164627,0.347,3.49
Sky_3,3359644198,115425366,3779122,8765929,5342876,97537439,0.19727,0.795737,0.124653,1.11766,0.333,3.44
Sky_30,3359669628,109248672,5021920,4747594,2686621,96792537,0.262144,0.41929,0.123701,0.805135,0.24,3.25
Sky_4,3359663947,112023407,5184940,5734504,3708835,97395128,0.270654,0.532604,0.124471,0.927729,0.276,3.33
Sky_5,3359658846,111414129,4888729,4812059,3546347,98166994,0.255192,0.471414,0.125457,0.852063,0.254,3.32
Sky_6,3359667040,112254221,4891203,6711823,3591420,97059775,0.255321,0.581103,0.124042,0.960466,0.286,3.34
Sky_7,3359658839,122052917,5268896,10572801,6645033,99566187,0.275036,0.971086,0.127246,1.373368,0.409,3.63
Sky_8,3359654600,129030080,6218679,14546177,8248741,100016483,0.324615,1.285633,0.127821,1.738069,0.517,3.84
Sky_9,3359643195,119507496,4619944,10728352,5806830,98352370,0.241161,0.932584,0.125694,1.29944,0.387,3.56
