node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,2.18,17.0,0,,
03:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,107.97,843.49,0,,
04:00,,99.15,98.42,119,118,99.16,3,0,0.0,,118,117.97,921.68,0,,
05:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,116.56,910.65,0,,
06:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,52.5,410.12,0,,
07:00,5.08,100.0,74.86,119,119,100.0,3,3,100.0,5.08,119,12.66,98.87,3,1.0,7.81
08:00,5.08,99.15,74.86,119,118,99.16,3,3,100.0,5.08,118,54.33,424.46,3,0.0,0.0
09:00,5.08,100.0,75.82,119,119,100.0,3,3,100.0,5.08,119,77.39,604.58,3,0.0,0.0
10:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,49.71,388.33,0,,
11:00,5.08,99.15,75.88,119,118,99.16,3,3,100.0,5.08,118,54.03,422.14,3,0.0,0.0
12:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,57.76,451.22,0,,
13:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,116.01,906.32,0,,
14:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,67.34,526.13,0,,
15:00,5.08,100.0,78.89,119,119,100.0,3,3,100.0,5.08,119,72.31,564.93,3,0.0,0.0
16:00,,99.15,98.42,119,118,99.16,3,0,0.0,,118,64.92,507.22,0,,
17:00,6.66,100.0,79.97,119,119,100.0,3,3,100.0,6.66,119,112.1,875.79,3,0.0,0.0
18:00,,100.0,100.0,119,119,100.0,2,0,0.0,,119,21.96,171.55,0,,
19:00,6.66,100.0,81.15,119,119,100.0,2,2,100.0,6.66,119,20.02,156.38,2,0.0,0.0
20:00,6.66,99.15,81.72,119,118,99.16,2,2,100.0,6.66,118,15.31,119.64,2,2.0,15.62
21:00,6.66,99.15,81.36,119,118,99.16,2,2,100.0,6.66,118,60.08,469.41,2,0.0,0.0
22:00,6.66,100.0,83.03,119,119,100.0,2,2,100.0,6.66,119,8.08,63.09,2,6.0,46.88
23:00,6.66,100.0,83.81,119,119,100.0,2,2,100.0,6.66,119,33.29,260.04,2,0.0,0.0
24:00,6.66,100.0,84.2,119,119,100.0,2,2,100.0,6.66,119,31.92,249.34,2,0.0,0.0
25:00,100.0,99.15,99.21,119,118,99.16,2,1,50.0,100.0,118,119.34,932.34,1,0.0,0.0
26:00,,100.0,100.0,119,119,100.0,2,0,0.0,,119,91.29,713.17,0,,
27:00,100.0,100.0,100.0,119,119,100.0,2,1,50.0,100.0,119,101.8,795.3,1,0.0,0.0
28:00,6.66,100.0,86.67,119,119,100.0,2,2,100.0,6.66,119,1.13,8.86,2,16.0,125.0
29:00,,100.0,100.0,119,119,100.0,2,0,0.0,,119,92.18,720.19,0,,
30:00,,100.0,100.0,119,119,100.0,2,0,0.0,,119,38.12,297.79,0,,
