mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359591533,146111177,2794487,21263243,14155175,107898272,0.145872,1.997599,0.137894,2.281365,0.679,4.35
Sky_10,3359588805,115394837,4370790,8742762,4944148,97337137,0.228155,0.771942,0.124397,1.124494,0.335,3.43
Sky_11,3359605164,115932512,5773776,7554922,4668027,97935787,0.301391,0.689374,0.125162,1.115927,0.332,3.45
Sky_12,3359597410,134323202,13475086,9572701,6452738,104822677,0.703399,0.903835,0.133963,1.741198,0.518,4.0
Sky_13,3359608682,126137129,4681600,13487535,8774569,99193425,0.24438,1.255583,0.126769,1.626731,0.484,3.75
Sky_14,3359588549,129011688,7035956,13816406,8404587,99754739,0.367277,1.253264,0.127487,1.748027,0.52,3.84
Sky_15,3359610486,131942134,15015468,8904370,4833926,103188370,0.783807,0.77484,0.131875,1.690522,0.503,3.93
Sky_16,3359602157,115427708,5184726,7781560,4726129,97735293,0.270643,0.705434,0.124906,1.100982,0.328,3.44
Sky_17,3359603663,120928903,4993448,10452386,6564094,98918975,0.260658,0.959729,0.126418,1.346806,0.401,3.6
Sky_18,3359599130,107909989,4416139,4477318,2475109,96541423,0.230522,0.392117,0.12338,0.746019,0.222,3.21
Sky_19,3359599550,119073000,4568453,9317538,6421625,98765384,0.238473,0.887689,0.126222,1.252384,0.373,3.54
Sky_2,3359590581,116021232,4572100,8844562,5246564,97358006,0.238664,0.79474,0.124424,1.157827,0.345,3.45
Sky_20,3359605915,117895254,5360755,9047564,5143839,98343096,0.279831,0.800395,0.125682,1.205909,0.359,3.51
Sky_21,3359590820,122162496,9309352,8281075,4942832,99629237,0.485948,0.745828,0.127326,1.359103,0.405,3.64
Sky_22,3359595786,119795680,4800752,8008790,7656882,99329256,0.250599,0.883544,0.126943,1.261086,0.375,3.57
Sky_23,3359610022,124288410,4211051,12921687,8023359,99132313,0.219817,1.181301,0.126691,1.527809,0.455,3.7
Sky_24,3359610185,120055654,4997990,10336291,6257470,98463903,0.260895,0.935888,0.125837,1.32262,0.394,3.57
Sky_25,3359607062,116898447,6410326,7900123,4561115,98026883,0.334619,0.702814,0.125278,1.162711,0.346,3.48
Sky_26,3359590676,110830780,4623893,5909440,3461722,96835725,0.241367,0.528534,0.123756,0.893657,0.266,3.3
Sky_27,3359606151,113180680,5378019,6464061,3877007,97461593,0.280733,0.583236,0.124556,0.988525,0.294,3.37
Sky_28,3359593727,118161318,5467659,8197149,5882037,98614473,0.285412,0.794066,0.126029,1.205507,0.359,3.52
Sky_29,3359607565,122404211,11735960,6521751,3704844,100441656,0.612617,0.57678,0.128364,1.317762,0.392,3.64
Sky_3,3359600493,114737767,4492130,7942382,4678927,97624328,0.234489,0.711842,0.124764,1.071095,0.319,3.42
Sky_30,3359592458,112094815,4669939,6090705,3820626,97513545,0.243771,0.558999,0.124622,0.927392,0.276,3.34
Sky_4,3359602710,113010358,4957384,6831747,3789023,97432204,0.258775,0.599011,0.124518,0.982305,0.292,3.36
Sky_5,3359608446,111593126,4991790,6087478,3548077,96965781,0.260571,0.543445,0.123922,0.927939,0.276,3.32
Sky_6,3359610938,114266302,4941597,7659748,4285705,97379252,0.257951,0.673724,0.124451,1.056126,0.314,3.4
Sky_7,3359585967,122993863,6296882,11051535,6333035,99312411,0.328697,0.98049,0.126921,1.436108,0.427,3.66
Sky_8,3359611436,126806574,5887625,12980197,7915101,100023651,0.307334,1.178495,0.12783,1.613659,0.48,3.77
Sky_9,3359602181,120750109,6728223,9181503,5712666,99127717,0.351213,0.840031,0.126685,1.31793,0.392,3.59
