node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,0.0,0.0,0,,
03:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,12.61,98.54,0,,
04:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,1.33,10.37,0,,
05:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,22.66,177.06,0,,
06:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,12.98,101.43,0,,
07:00,5.08,100.0,74.97,119,119,100.0,3,3,100.0,5.08,119,52.5,410.12,3,0.0,0.0
08:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,2.18,17.0,0,,
09:00,100.0,100.0,100.0,119,119,100.0,3,1,33.33,100.0,119,0.88,6.89,1,19.0,148.44
10:00,,99.15,99.92,119,118,99.16,3,0,0.0,,118,61.55,480.87,0,,
11:00,3.38,100.0,95.94,119,119,100.0,3,2,66.67,3.38,119,9.55,74.58,2,6.0,46.88
12:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,0.0,0.0,0,,
13:00,5.08,100.0,77.84,119,119,100.0,3,3,100.0,5.08,119,0.0,0.0,3,64.67,505.21
14:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,0.0,0.0,0,,
15:00,5.08,100.0,78.89,119,119,100.0,3,3,100.0,5.08,119,0.27,2.1,3,24.0,187.5
16:00,5.08,100.0,79.69,119,119,100.0,3,3,100.0,5.08,119,0.55,4.33,3,21.0,164.06
17:00,6.66,99.15,79.44,119,118,99.16,3,3,100.0,6.66,118,0.0,0.0,3,68.33,533.85
18:00,,100.0,100.0,119,119,100.0,2,0,0.0,,119,29.14,227.68,0,,
19:00,6.66,100.0,81.05,119,119,100.0,2,2,100.0,6.66,119,41.97,327.93,2,0.0,0.0
20:00,6.66,100.0,81.42,119,119,100.0,2,2,100.0,6.66,119,6.89,53.83,2,7.5,58.59
21:00,6.66,100.0,82.18,119,119,100.0,2,2,100.0,6.66,119,0.0,0.0,2,98.0,765.62
22:00,6.66,100.0,83.03,119,119,100.0,2,2,100.0,6.66,119,29.43,229.91,2,0.0,0.0
23:00,100.0,100.0,100.0,119,119,100.0,2,1,50.0,100.0,119,0.0,0.0,1,66.0,515.62
24:00,6.66,100.0,84.12,119,119,100.0,2,2,100.0,6.66,119,22.5,175.81,2,0.0,0.0
25:00,,99.15,99.94,119,118,99.16,2,0,0.0,,118,2.0,15.62,0,,
26:00,,100.0,100.0,119,119,100.0,2,0,0.0,,119,16.68,130.32,0,,
27:00,,100.0,100.0,119,119,100.0,2,0,0.0,,119,40.99,320.25,0,,
28:00,6.66,99.15,84.89,119,118,99.16,2,2,100.0,6.66,118,0.61,4.77,2,25.0,195.31
29:00,6.66,100.0,87.02,119,119,100.0,2,2,100.0,6.66,119,15.72,122.83,2,0.0,0.0
30:00,,100.0,100.0,119,119,100.0,2,0,0.0,,119,0.0,0.0,0,,
