node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,PDR_UL(%),dl_sent,dl_recv,PDR_DL(%),PDR_DL_CSV_last(%),UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,21.76,170.04,0,,
03:00,5.08,100.0,73.01,119,119,100.0,3,3,100.0,5.08,119,50.02,390.76,3,0.0,0.0
04:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,2.86,22.32,0,,
05:00,5.08,100.0,73.91,119,119,100.0,3,3,100.0,5.08,119,77.46,605.17,3,0.0,0.0
06:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,55.32,432.18,0,,
07:00,5.08,100.0,74.86,119,119,100.0,3,3,100.0,5.08,119,69.12,539.98,3,0.0,0.0
08:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,0.49,3.81,0,,
09:00,5.08,100.0,75.82,119,119,100.0,3,3,100.0,5.08,119,0.0,0.0,3,54.67,427.08
10:00,,99.15,98.32,119,118,99.16,3,0,0.0,,118,16.05,125.4,0,,
11:00,,100.0,100.0,119,119,100.0,3,0,0.0,,119,0.05,0.39,0,,
12:00,,99.15,99.4,119,118,99.16,3,0,0.0,,118,0.97,7.55,0,,
13:00,5.08,100.0,77.84,119,119,100.0,3,3,100.0,5.08,119,0.03,0.26,3,58.0,453.12
14:00,5.08,100.0,78.53,119,119,100.0,3,3,100.0,5.08,119,2.98,23.31,3,15.33,119.79
15:00,100.0,99.15,99.54,119,118,99.16,3,1,33.33,100.0,118,68.33,533.83,1,0.0,0.0
16:00,5.08,99.15,79.58,119,118,99.16,3,3,100.0,5.08,118,1.03,8.08,3,26.67,208.33
17:00,100.0,99.15,99.93,119,118,99.16,3,1,33.33,100.0,118,0.38,2.98,1,34.0,265.62
18:00,,99.15,99.83,119,118,99.16,2,0,0.0,,118,77.91,608.65,0,,
19:00,6.66,100.0,81.05,119,119,100.0,2,2,100.0,6.66,119,72.8,568.74,2,0.0,0.0
20:00,6.66,99.15,81.41,119,118,99.16,2,2,100.0,6.66,118,45.12,352.49,2,0.0,0.0
21:00,6.66,100.0,82.18,119,119,100.0,2,2,100.0,6.66,119,26.6,207.79,2,0.0,0.0
22:00,6.66,99.15,82.07,119,118,99.16,2,2,100.0,6.66,118,81.06,633.28,2,0.0,0.0
23:00,,99.15,99.59,119,118,99.16,2,0,0.0,,118,44.07,344.28,0,,
24:00,100.0,100.0,100.0,119,119,100.0,2,1,50.0,100.0,119,0.0,0.0,1,43.0,335.94
25:00,100.0,99.15,99.93,119,117,98.32,2,1,50.0,100.0,117,0.31,2.4,1,30.0,234.38
26:00,,100.0,100.0,119,119,100.0,2,0,0.0,,119,0.4,3.15,0,,
27:00,6.66,98.3,84.8,119,117,98.32,2,2,100.0,6.66,117,32.97,257.61,2,0.0,0.0
28:00,6.66,99.15,86.56,119,118,99.16,2,2,100.0,6.66,118,11.02,86.07,2,6.5,50.78
29:00,6.66,100.0,87.02,119,119,100.0,2,2,100.0,6.66,119,30.33,236.94,2,0.0,0.0
30:00,,100.0,100.0,119,119,100.0,2,0,0.0,,119,61.34,479.25,0,,
