mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359639022,139195997,2401987,19320007,11686573,105787430,0.125384,1.748771,0.135196,2.009351,0.598,4.14
Sky_10,3359641025,115546711,4251055,6945102,5006314,99344240,0.221905,0.67406,0.126962,1.022927,0.304,3.44
Sky_11,3359624430,114361477,5334843,7467037,3840454,97719143,0.278479,0.637742,0.124885,1.041106,0.31,3.4
Sky_12,3359624782,119347471,4159625,10454341,6400313,98333192,0.217132,0.950602,0.12567,1.293405,0.385,3.55
Sky_13,3359635367,129414660,4439301,15545779,9444596,99984984,0.231732,1.409457,0.127781,1.768969,0.527,3.85
Sky_14,3359631438,136645895,13505686,12753781,6701919,103684509,0.704997,1.097301,0.132509,1.934807,0.576,4.07
Sky_15,3359649415,113123239,5382758,6564035,3478933,97697513,0.28098,0.566423,0.124857,0.972261,0.289,3.37
Sky_16,3359630511,117184176,5253796,8661821,5385080,97883479,0.274248,0.792245,0.125095,1.191588,0.355,3.49
Sky_17,3359631660,124445120,4140151,13734579,7984452,98585938,0.216116,1.224953,0.125993,1.567062,0.466,3.7
Sky_18,3359632456,111255790,5218581,5979203,3224867,96833139,0.27241,0.51911,0.123753,0.915272,0.272,3.31
Sky_19,3359638816,126538045,4617981,14014081,8142193,99763790,0.241059,1.249614,0.127498,1.618171,0.482,3.77
Sky_2,3359630796,113576849,4450226,7685194,4295705,97145724,0.232302,0.675723,0.124152,1.032177,0.307,3.38
Sky_20,3359640580,119235953,5241810,8887822,6292393,98813928,0.273622,0.856164,0.126284,1.256071,0.374,3.55
Sky_21,3359633500,116141838,7489182,6748878,3585528,98318250,0.390935,0.58286,0.125651,1.099447,0.327,3.46
Sky_22,3359646610,113463873,4521307,6660907,4011497,98270162,0.236012,0.601924,0.125589,0.963525,0.287,3.38
Sky_23,3359636622,127805020,4899380,14624686,8862796,99418158,0.255748,1.324694,0.127056,1.707498,0.508,3.8
Sky_24,3359645523,115918932,5184648,7053463,4829815,98851006,0.270639,0.670217,0.126332,1.067187,0.318,3.45
Sky_25,3359637071,117679363,5251923,9251175,5339660,97836605,0.27415,0.822923,0.125035,1.222109,0.364,3.5
Sky_26,3359623090,108565842,5127717,4355980,2297483,96784662,0.267667,0.375255,0.123691,0.766613,0.228,3.23
Sky_27,3359640073,115347059,5614279,7176115,4689581,97867084,0.293065,0.669225,0.125074,1.087365,0.324,3.43
Sky_28,3359644318,114477869,5366630,6035025,4676704,98399510,0.280138,0.604142,0.125755,1.010034,0.301,3.41
Sky_29,3359649870,114686536,7806219,5485945,2914710,98479662,0.407485,0.473797,0.125857,1.007139,0.3,3.41
Sky_3,3359635020,118127798,3974464,10926410,5483059,97743865,0.207467,0.925494,0.124917,1.257878,0.374,3.52
Sky_30,3359638814,110888506,4667792,5870241,3399549,96950924,0.243659,0.522816,0.123903,0.890378,0.265,3.3
Sky_4,3359650376,111528195,4546964,6290481,3517494,97173256,0.237352,0.55317,0.124187,0.914709,0.272,3.32
Sky_5,3359627718,109939430,4364036,6216793,2971237,96387364,0.227803,0.518205,0.123183,0.869191,0.259,3.27
Sky_6,3359625739,111679984,4383312,6824150,3591028,96881494,0.228809,0.587416,0.123815,0.940039,0.28,3.32
Sky_7,3359647700,125138238,11399479,7624786,4545752,101568221,0.595053,0.686418,0.129804,1.411275,0.42,3.72
Sky_8,3359644461,124375100,6563223,9767261,7197501,100847115,0.3426,0.956813,0.128883,1.428295,0.425,3.7
Sky_9,3359642638,117182754,4208453,7732503,6675666,98566132,0.219681,0.812621,0.125968,1.158269,0.345,3.49
