mote,monitored_us,on_us,tx_us,rx_us,int_us,idle_us,E_tx(J),E_rx(J),E_idle(J),E_total(J),P_avg(mW),RDC(%)
Sky_1,3359703415,144500357,2926464,20449519,13810907,107313467,0.152761,1.932288,0.137147,2.222196,0.661,4.3
Sky_10,3359689508,112588926,4543712,7206960,3813686,97024568,0.237182,0.621564,0.123997,0.982744,0.293,3.35
Sky_11,3359692158,118220732,6051492,8829128,5217458,98122654,0.315888,0.792227,0.125401,1.233516,0.367,3.52
Sky_12,3359704472,126303787,4982197,12185674,9058192,100077724,0.260071,1.198154,0.127899,1.586124,0.472,3.76
Sky_13,3359700493,133400994,5310839,17331640,10928151,99830364,0.277226,1.593852,0.127583,1.998661,0.595,3.97
Sky_14,3359687829,124397812,5907680,11647080,7048576,99794476,0.308381,1.054435,0.127537,1.490353,0.444,3.7
Sky_15,3359711045,128474417,15111823,6946380,3850758,102565456,0.788837,0.608959,0.131079,1.528874,0.455,3.82
Sky_16,3359696643,120138137,5841301,9975312,6086618,98234906,0.304916,0.905893,0.125544,1.336353,0.398,3.58
Sky_17,3359707076,123380651,4770658,8840454,9291237,100478302,0.249028,1.022627,0.128411,1.400067,0.417,3.67
Sky_18,3359700611,112920158,4720204,7521406,3739938,96938610,0.246395,0.63514,0.123888,1.005422,0.299,3.36
Sky_19,3359686351,122013281,4986511,10747538,7114060,99165172,0.260296,1.007394,0.126733,1.394423,0.415,3.63
Sky_2,3359707464,115185195,4717730,5802677,4855505,99809283,0.246266,0.601121,0.127556,0.974943,0.29,3.43
Sky_20,3359704372,119837230,5445602,9396211,6388360,98607057,0.28426,0.89025,0.12602,1.30053,0.387,3.57
Sky_21,3359710943,112752790,6545435,5176896,3371723,97658736,0.341672,0.482142,0.124808,0.948622,0.282,3.36
Sky_22,3359682999,115896961,5288254,7695690,4788998,98124019,0.276047,0.704136,0.125402,1.105586,0.329,3.45
Sky_23,3359696900,123618365,4440233,12500252,7752857,98925023,0.23178,1.142275,0.126426,1.500482,0.447,3.68
Sky_24,3359710071,117577551,4847308,7801021,5876362,99052860,0.253029,0.771404,0.12659,1.151023,0.343,3.5
Sky_25,3359683030,113208849,5756913,6123066,3777397,97551473,0.300511,0.558386,0.124671,0.983568,0.293,3.37
Sky_26,3359695999,111014849,4892824,6174455,3206953,96740617,0.255405,0.529111,0.123635,0.908151,0.27,3.3
Sky_27,3359692413,114814389,5916116,7107854,4267612,97522807,0.308821,0.641576,0.124634,1.075032,0.32,3.42
Sky_28,3359699499,121995768,8210840,8846290,5521209,99417429,0.428606,0.810327,0.127055,1.365988,0.407,3.63
Sky_29,3359694826,119829147,9200931,7347687,4187522,99093007,0.480289,0.650586,0.126641,1.257515,0.374,3.57
Sky_3,3359700898,119079335,4388242,10624845,6397583,97668665,0.229066,0.960065,0.124821,1.313952,0.391,3.54
Sky_30,3359689606,109034125,4601830,5017138,2911086,96504071,0.240216,0.447152,0.123332,0.8107,0.241,3.25
Sky_4,3359695701,117017693,4677718,9228488,5455639,97655848,0.244177,0.828185,0.124804,1.197166,0.356,3.48
Sky_5,3359683829,108378041,4332155,4992382,2780937,96272567,0.226138,0.438415,0.123036,0.78759,0.234,3.23
Sky_6,3359700058,116426969,4869522,8560146,5471719,97525582,0.254189,0.791397,0.124638,1.170224,0.348,3.47
Sky_7,3359688266,134992260,16245228,9359189,5011282,104376561,0.848001,0.810495,0.133393,1.791889,0.533,4.02
Sky_8,3359699523,127485947,5206116,14657008,7876579,99746244,0.271759,1.270894,0.127476,1.670129,0.497,3.79
Sky_9,3359695055,122231079,5346556,11666736,6228672,98989115,0.27909,1.009301,0.126508,1.414899,0.421,3.64
